Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	transmembrane receptor protein kinase activity (GO:0019199)	26/60	1.327600e-04	5.270937e-02	0	0	2.782220e+00	2.483679e+01	ACVRL1;EPHB6;RET;CSF1R;LTK;FLT1;EPHA10;FLT4;MST1R;ERBB3;EPHB2;EPHB1;EPHB4;PDGFRB;NTRK1;NTRK3;TIE1;INSRR;AXL;TYRO3;ROR2;EPHA1;FGFR4;FGFR2;EPHA2;FGFR1
GO_Molecular_Function_2021	NMDA glutamate receptor activity (GO:0004972)	7/8	1.429370e-04	5.270937e-02	0	0	2.540945e+01	2.249526e+02	GRIN2A;GRIN3B;PTK2B;GRIN2C;GRIN2B;GRIN1;GRIN2D
GO_Molecular_Function_2021	voltage-gated cation channel activity (GO:0022843)	37/97	1.551797e-04	5.270937e-02	0	0	2.245627e+00	1.969623e+01	RYR1;CATSPER1;HCN4;KCNG2;KCNC3;KCNC4;CACNA1B;CACNA1A;KCNA7;CACNA1I;CACNG7;GRIN2A;KCNV2;CACNG8;PTK2B;CACNA1S;KCNH2;KCNH3;KCNF1;KCNH4;KCND1;KCNH6;KCNJ11;KCND3;KCNB1;CACNA2D2;CACNA2D4;GRIN2C;GRIN2B;GRIN2D;GRIN1;CACNB1;GRIN3B;CACNB4;KCNQ2;KCNQ4;HCN2
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	25/60	3.710983e-04	5.575805e-02	0	0	2.598007e+00	2.052177e+01	EPHB6;RET;CSF1R;LTK;FLT1;EPHA10;FLT4;MST1R;ERBB3;EPHB2;EPHB1;EPHB4;PDGFRB;NTRK1;NTRK3;TIE1;INSRR;AXL;TYRO3;ROR2;EPHA1;FGFR4;FGFR2;EPHA2;FGFR1
GO_Molecular_Function_2021	ligand-gated cation channel activity (GO:0099094)	31/80	3.718900e-04	5.575805e-02	0	0	2.302244e+00	1.818062e+01	KCNK6;CHRNA4;GRIK5;GRIK4;TRPM2;ASIC4;GRIN2A;KCNN1;PTK2B;KCNN3;TRPM5;ASIC3;ASIC1;KCNH2;KCNJ4;KCNJ11;KCNJ12;KCNJ14;HTR3A;KCNJ18;GRIN2C;GRIN2B;GRIN1;GRIN2D;P2RX7;P2RX6;GRIN3B;SCNN1D;P2RX3;P2RX1;SCNN1A
GO_Molecular_Function_2021	glutamate-gated calcium ion channel activity (GO:0022849)	5/5	4.720425e-04	5.575805e-02	0	0	7.837500e+04	6.002304e+05	GRIN2A;GRIN2C;GRIN2B;GRIN1;GRIN2D
GO_Molecular_Function_2021	inositol 1,3,4,5 tetrakisphosphate binding (GO:0043533)	5/5	4.720425e-04	5.575805e-02	0	0	7.837500e+04	6.002304e+05	ADAP2;SYT2;ITPR3;ADAP1;ASTN2
GO_Molecular_Function_2021	protein-arginine deiminase activity (GO:0004668)	5/5	4.720425e-04	5.575805e-02	0	0	7.837500e+04	6.002304e+05	PADI6;PADI3;PADI2;PADI4;PADI1
GO_Molecular_Function_2021	cytokine receptor activity (GO:0004896)	33/88	4.924656e-04	5.575805e-02	0	0	2.183597e+00	1.663047e+01	CNTFR;CSF3R;EBI3;CSF2RB;IL2RG;IL27RA;CCRL2;IL21R;IL12RB1;CCR3;CCR2;CMKLR1;IL12RB2;IL15RA;CD74;GPR17;IL4R;IL1R1;IFNGR2;IL1R2;IL17RE;IL17RD;F3;GFRA2;IL17RC;IL17RB;EPOR;CD4;IL3RA;IL2RB;CRLF1;IL18R1;CRLF2
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	11/19	6.281685e-04	6.401037e-02	0	0	4.993538e+00	3.681587e+01	SPTBN4;OBSCN;KCNJ11;CDH1;KCNQ2;SLC4A1;FLNC;SCN5A;SPTB;SLC8A1;PLEC
GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	38/108	8.227987e-04	7.622108e-02	0	0	1.976041e+00	1.403542e+01	EPHB6;BLK;RET;CSF1R;LTK;PKDCC;FLT1;EPHA10;FLT4;SLA;AATK;MST1R;ERBB3;PTK2B;EPHB2;EPHB1;JAK3;EPHB4;PDGFRB;NTRK1;SRMS;NTRK3;TIE1;TNK1;INSRR;MATK;TYK2;FGR;ZAP70;LCK;AXL;TYRO3;ROR2;EPHA1;FGFR4;FGFR2;EPHA2;FGFR1
GO_Molecular_Function_2021	calcium ion binding (GO:0005509)	100/348	9.986919e-04	8.480558e-02	0	0	1.472323e+00	1.017237e+01	CALML6;CPNE6;CIB4;CIB2;CIB1;SLC8A1;LOXL2;COMP;RPH3A;CDH5;CDH3;CDH1;TGM2;S100A2;MYL2;PADI2;S100A5;ADAM8;S100A4;PADI4;S100A3;ASTN2;S100A9;PADI1;S100A8;DHH;NOTCH4;LTBP4;FBLN1;ITPR3;PLA2G5;PVALEF;RASGRP2;TRPM2;ADAMTS13;SCUBE1;CDH22;S100A13;CDH23;OTOF;CDH24;S100A14;S100A10;PRNP;SYT2;SYT8;SYT7;DCHS1;CALR;CD320;RET;RYR1;RYR2;ANXA8L1;CCDC47;DYSF;ATP2A1;CALB2;SHH;ANXA6;EFHD2;SDF4;EFHD1;ANXA8;ANXA9;PLA2G4D;ANXA3;PLA2G4E;MMP13;PITPNM3;CDHR3;CDH13;CASQ1;CDH15;MAN1B1;DNASE1L3;COLEC11;LRP1;C1R;NOL3;ITIH1;THBS3;CLEC3B;SPOCK2;MAN1C1;SLC25A23;DUOX2;AOC1;KCNIP1;SYT15;TUBB4A;GRIN1;BAIAP3;SYT17;SYT12;ESYT3;ESYT1;AGRN;NUCB2;ADGRL3
GO_Molecular_Function_2021	sodium channel activity (GO:0005272)	17/38	1.221476e-03	9.574494e-02	0	0	2.941571e+00	1.973116e+01	HCN4;GRIK5;GRIK4;SLC4A11;CACNA1H;CACNA1G;CACNA1I;ASIC4;SCNN1D;SCNN1A;SCN4A;SCN5A;ASIC3;SCN4B;SCN1B;HCN2;ASIC1
GO_Molecular_Function_2021	metalloendopeptidase activity (GO:0004222)	30/82	1.378717e-03	1.003509e-01	0	0	2.098549e+00	1.382231e+01	PAPLN;ADAMTS12;ADAMTS10;THSD4;ADAMTS2;MMP25;ADAMTS14;MMP24;ADAMTS13;ADAMTSL4;ADAMTSL2;MMP28;ADAMTS17;RCE1;ADAMTS9;MMP1;MMP2;MMP3;ECEL1;ADAM33;MMEL1;MMP9;MMP11;MMP14;MMP13;ASTL;MMP15;MMP19;TRABD2B;TRABD2A
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	12/24	1.995554e-03	1.355647e-01	0	0	3.631579e+00	2.257692e+01	CAMK2B;MYLK2;CAMK1D;PNCK;MAPKAPK3;DAPK1;CAMK4;CAMK2A;MKNK2;PTK2B;MYLK3;CAMK1G
GO_Molecular_Function_2021	alkaline phosphatase activity (GO:0004035)	5/6	2.322343e-03	1.392040e-01	0	0	1.814120e+01	1.100296e+02	ALPP;CILP;ALPL;ALPI;CILP2
GO_Molecular_Function_2021	MHC class II protein binding (GO:0042289)	5/6	2.322343e-03	1.392040e-01	0	0	1.814120e+01	1.100296e+02	CD74;CD4;LAG3;CD81;FCRL6
GO_Molecular_Function_2021	calcium-dependent phospholipid binding (GO:0005544)	20/50	2.502184e-03	1.416514e-01	0	0	2.422764e+00	1.451379e+01	SYT2;CPNE5;PLA2G4D;ANXA3;PLA2G4E;CPNE7;CPNE6;DYSF;SYT15;DOC2B;SYT8;SYT7;SYT17;RPH3A;SYT12;ANXA6;ESYT3;ANXA8;ANXA9;ESYT1
GO_Molecular_Function_2021	ligand-gated calcium channel activity (GO:0099604)	10/19	2.923867e-03	1.568116e-01	0	0	4.033990e+00	2.353772e+01	RYR1;RYR2;TRPM2;GRIN2A;ITPR3;GRIN2C;TRPM5;GRIN2B;GRIN1;GRIN2D
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	7/11	3.161910e-03	1.610993e-01	0	0	6.351146e+00	3.656088e+01	ARG2;PADI6;PADI3;PADI2;PADI4;PADI1;AGMAT
GO_Molecular_Function_2021	ion channel activity (GO:0005216)	29/84	4.406109e-03	1.915970e-01	0	0	1.917132e+00	1.039999e+01	CHRNA4;GRIK5;GRIK4;TRPM2;ASIC4;CALHM1;GRIN2A;CALHM2;ANXA6;PIEZO2;PIEZO1;TRPM5;ASIC3;GRID1;TRPV2;TMC8;TRPV3;TMC6;TMC5;CALHM3;GRIN2C;GRIN2B;GRIN1;GRIN2D;GRIN3B;P2RX1;TRPV4;KCNK3;CNGB1
GO_Molecular_Function_2021	ephrin receptor activity (GO:0005003)	9/17	4.512588e-03	1.915970e-01	0	0	4.083729e+00	2.205575e+01	EPHB6;EFNA3;EFNB3;EPHA10;EPHA1;EPHB2;EPHB1;EPHB4;EPHA2
GO_Molecular_Function_2021	ionotropic glutamate receptor activity (GO:0004970)	9/17	4.512588e-03	1.915970e-01	0	0	4.083729e+00	2.205575e+01	GRIN2A;GRIN3B;GRIK5;GRIK4;PTK2B;GRIN2C;GRIN2B;GRIN1;GRIN2D
GO_Molecular_Function_2021	transmembrane-ephrin receptor activity (GO:0005005)	9/17	4.512588e-03	1.915970e-01	0	0	4.083729e+00	2.205575e+01	EPHB6;EFNA3;EFNB3;EPHA10;EPHA1;EPHB2;EPHB1;EPHB4;EPHA2
GO_Molecular_Function_2021	cation channel activity (GO:0005261)	32/98	7.429464e-03	3.028249e-01	0	0	1.762870e+00	8.642119e+00	KCNK5;RYR1;RYR2;SLC24A4;KCNC4;PKD1L1;PKD1L2;AQP1;TRPM2;CALHM1;CALHM2;PIEZO2;ANXA6;PIEZO1;ANXA9;TRPM5;ASIC3;KCNF1;TRPV2;SLC4A11;TRPV3;KCNK16;KCNK17;CALHM3;GRIN1;ANO1;GRIN3B;TRPV4;P2RX1;KCNQ4;ORAI1;KCNK3
GO_Molecular_Function_2021	fructokinase activity (GO:0008865)	4/5	9.034173e-03	3.068607e-01	0	0	1.450960e+01	6.829295e+01	HKDC1;GCK;HK2;HK1
GO_Molecular_Function_2021	glucokinase activity (GO:0004340)	4/5	9.034173e-03	3.068607e-01	0	0	1.450960e+01	6.829295e+01	HKDC1;GCK;HK2;HK1
GO_Molecular_Function_2021	hexokinase activity (GO:0004396)	4/5	9.034173e-03	3.068607e-01	0	0	1.450960e+01	6.829295e+01	HKDC1;GCK;HK2;HK1
GO_Molecular_Function_2021	mannokinase activity (GO:0019158)	4/5	9.034173e-03	3.068607e-01	0	0	1.450960e+01	6.829295e+01	HKDC1;GCK;HK2;HK1
GO_Molecular_Function_2021	voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006)	4/5	9.034173e-03	3.068607e-01	0	0	1.450960e+01	6.829295e+01	SCN5A;SCN4B;SCN1B;SCN2B
GO_Molecular_Function_2021	monocarboxylic acid transmembrane transporter activity (GO:0008028)	12/28	9.453110e-03	3.107329e-01	0	0	2.722989e+00	1.269297e+01	SLC9A3R1;SLC6A12;SLC16A8;SLC6A11;SLC6A1;SLC16A2;SLC16A3;SLC16A14;SLC26A6;SLC16A5;SLC16A13;ABCG2
