Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Metastatic malignant neoplasm to brain	52/163	1.008066e-04	8.395172e-01	0	0	1.954741e+00	1.798813e+01	FOXA1;ALK;CXCL8;PTEN;PIK3CG;ROBO1;RASSF1;CDH2;KIF5B;KDR;TOPBP1;CCR4;MAP2K4;ANXA1;MMP7;TNFRSF12A;PRKCA;NRG1;PROX1;EML4;ZEB2;PIK3CA;SMS;ADAM9;MALAT1;DSC2;CD44;ST6GALNAC5;CD274;FOXC1;NTN1;FZR1;ERBB4;MAPK1;CCL2;SLIT2;CASC15;ABCA1;BARD1;EGF;CAVIN3;IL31RA;PLEKHA5;BRAF;ESR1;NFKB1;MLLT11;APC;KRAS;PTX3;HPSE;NES
DisGeNET	Arsenic Poisoning, Inorganic	23/62	8.932866e-04	9.999957e-01	0	0	2.453297e+00	1.722362e+01	PFKFB3;TNFAIP6;GADD45B;ZFAND6;RFX3;SRP68;CXCL3;MINPP1;SFPQ;TAF1D;INPP5A;ATXN7;RUFY3;ID2;AKAP9;PDE4B;PELI1;PTX3;TNIK;SKIL;CD44;KCNJ2;ZNF267
DisGeNET	Nervous System, Organic Arsenic Poisoning	23/62	8.932866e-04	9.999957e-01	0	0	2.453297e+00	1.722362e+01	PFKFB3;TNFAIP6;GADD45B;ZFAND6;RFX3;SRP68;CXCL3;MINPP1;SFPQ;TAF1D;INPP5A;ATXN7;RUFY3;ID2;AKAP9;PDE4B;PELI1;PTX3;TNIK;SKIL;CD44;KCNJ2;ZNF267
DisGeNET	Arsenic Encephalopathy	23/62	8.932866e-04	9.999957e-01	0	0	2.453297e+00	1.722362e+01	PFKFB3;TNFAIP6;GADD45B;ZFAND6;RFX3;SRP68;CXCL3;MINPP1;SFPQ;TAF1D;INPP5A;ATXN7;RUFY3;ID2;AKAP9;PDE4B;PELI1;PTX3;TNIK;SKIL;CD44;KCNJ2;ZNF267
DisGeNET	Arsenic Induced Polyneuropathy	23/62	8.932866e-04	9.999957e-01	0	0	2.453297e+00	1.722362e+01	PFKFB3;TNFAIP6;GADD45B;ZFAND6;RFX3;SRP68;CXCL3;MINPP1;SFPQ;TAF1D;INPP5A;ATXN7;RUFY3;ID2;AKAP9;PDE4B;PELI1;PTX3;TNIK;SKIL;CD44;KCNJ2;ZNF267
DisGeNET	Arsenic Poisoning	23/62	8.932866e-04	9.999957e-01	0	0	2.453297e+00	1.722362e+01	PFKFB3;TNFAIP6;GADD45B;ZFAND6;RFX3;SRP68;CXCL3;MINPP1;SFPQ;TAF1D;INPP5A;ATXN7;RUFY3;ID2;AKAP9;PDE4B;PELI1;PTX3;TNIK;SKIL;CD44;KCNJ2;ZNF267
DisGeNET	Thick vermilion border	20/53	1.482838e-03	9.999957e-01	0	0	2.520159e+00	1.641581e+01	TFAP2B;GABBR2;TRIO;CDKL5;KCNJ8;FOXG1;DOCK7;AMMECR1;ACSL4;SOX11;ABCC9;TBCK;PSAT1;SH3PXD2B;ATP6V1B2;ERF;PHGDH;TCF4;AGA;RSPRY1
DisGeNET	Costello syndrome (disorder)	13/29	1.626968e-03	9.999957e-01	0	0	3.376049e+00	2.167773e+01	PLK4;EGF;BRAF;PIK3CG;VCAN;PIK3CA;CDK4;RASA1;MAPK1;SNAI2;KRAS;RGS6;CD44
DisGeNET	Autistic behavior	20/54	1.930583e-03	9.999957e-01	0	0	2.445884e+00	1.528661e+01	RERE;NLGN4Y;CNTNAP2;MEF2C;CDKL5;NLGN4X;NUFIP2;PTEN;RSRC2;HTR2A;CHD2;ARID1B;TMEM231;MAPK10;TMEM237;OTUD6B;DPYD;AP1S2;ADNP;CC2D2A
DisGeNET	Intelligence	59/214	2.349923e-03	9.999957e-01	0	0	1.586817e+00	9.605595e+00	CEP57;PHF2;LINC00461;BMPR2;MIR137HG;JMJD1C;DISC1FP1;DCAF5;ELAVL2;TUBA1C;CDH2;ARID2;TEAD1;ZNF365;NCOA2;MEF2C;KCNH5;MEF2C-AS1;BTN3A1;PDE4D;TMOD2;TET2;TANC2;FOXP1;SLC22A23;ATXN2L;ZNF638;DPYD;ANAPC4;PRKD1;EXD2;PDE1C;AKAP6;HACD3;ARHGAP15;PCDH17;ATAD2B;ERBB4;CHST10;ZSWIM6;IP6K1;FNIP2;CASC15;GPR158;PURG;ATF7IP;NEGR1;BCL11A;BTN2A1;EFL1;PLCL2;POU6F2;NR1D2;ESRRG;FOXN3;SGCZ;CDK2AP1;APBA1;TNRC6A
DisGeNET	response to risperidone	10/21	3.253174e-03	9.999957e-01	0	0	3.775647e+00	2.162737e+01	FHOD3;TJP1;RNF144A;SLCO1B1;EHF;ADGRV1;SOX5-AS1;PDE4D;SOX5;ANKS1B
DisGeNET	Heterochromia iridis	7/12	3.279055e-03	9.999957e-01	0	0	5.812165e+00	3.324675e+01	KITLG;EDNRB;PTEN;SNAI2;MITF;ACTB;ACTG1
DisGeNET	Aspergillosis	8/15	3.502051e-03	9.999957e-01	0	0	4.745258e+00	2.683162e+01	TLR1;TRIM69;PTX3;TLR6;S100B;TICAM1;TLR4;TLR3
DisGeNET	Malignant neoplasm of penis	11/25	4.392280e-03	9.999957e-01	0	0	3.263471e+00	1.771382e+01	ZNF253;RASSF1;ANXA1;ZNF629;CADM1;PIK3CA;EGF;ZNF569;KRAS;ZNF436;THBS1
DisGeNET	Hydrophthalmos	13/32	4.661610e-03	9.999957e-01	0	0	2.842458e+00	1.525944e+01	POMT2;FOXC1;FKRP;GLIS3;TWIST1;LTBP3;ADAMTSL1;AR;GNAQ;SH3PXD2B;PITX2;LARGE1;CHST3
DisGeNET	Broad neck	6/10	5.475634e-03	9.999957e-01	0	0	6.226102e+00	3.242209e+01	IGBP1;PPP1CB;B3GLCT;UBE2A;TECPR2;MAPRE2
DisGeNET	Vascular Endothelial Growth Factor Measurement	6/10	5.475634e-03	9.999957e-01	0	0	6.226102e+00	3.242209e+01	VLDLR-AS1;MEF2C;MEF2C-AS1;CDC5L;JMJD1C;ZFPM2
DisGeNET	Substance-Related Disorders	36/123	5.561496e-03	9.999957e-01	0	0	1.722007e+00	8.940467e+00	FHOD3;CD274;SLC45A2;TENM2;CSRNP3;PDE1C;PCDH15;PTEN;AKAP7;RTL6;GRIK2;SYNE1;ABLIM1;SLK;CCDC91;ZNF606;CNR1;TTC21B;XPO6;MYO6;PMAIP1;NRCAM;DRD2;CADPS2;KLF12;LIMCH1;SAMD4A;ZNF804A;FRMD4A;PARVA;ANK3;PBX1;ETV6;TIAM2;MSRA;XKR4
DisGeNET	Neoplasm of uncertain or unknown behavior of breast	16/44	6.484777e-03	9.999957e-01	0	0	2.374433e+00	1.196310e+01	FOXA1;BARD1;MAP2K4;CDKN1B;PTEN;BRAF;GATA3;ARID1A;ESR1;ARID1B;TBX3;BRIP1;NCOR1;PIK3CA;ERBB4;KRAS
