Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	116/291	1.105657e-12	1.795587e-09	0	0	2.441028e+00	6.720291e+01	COL16A1;ITGA2B;ICAM2;LOXL4;ICAM5;LOXL1;ICAM1;LOXL2;COMP;CAPN8;EFEMP2;CAPNS2;TNN;COL27A1;COL23A1;P3H2;P3H1;PCOLCE;P3H3;HSPG2;ADAM15;COL4A2;LOX;COL4A4;ADAM12;COL8A2;ADAM8;FBN3;COL13A1;SDC4;PDGFB;HTRA1;LTBP4;PDGFA;FBLN1;SMIM6;FBLN2;NID2;KLK7;FBLN5;ADAMTS14;SCUBE1;SERPINH1;ELANE;BMP7;BMP4;COL5A1;P4HA1;P4HA2;COL5A3;ITGA11;COL20A1;SDC1;COL9A3;COL9A2;ITGB1;COL18A1;ITGAM;ITGB5;LAMC3;ITGB2;LAMC2;CTSV;ITGAL;ADAMTS2;MMP24;SH3PXD2A;CTSK;MMP28;ITGAX;ITGB7;MADCAM1;TIMP1;TPSAB1;CTSD;ADAMTS9;CTSB;COL25A1;ITGA3;MMP1;MMP2;MMP3;BGN;MMP9;MMP11;MMP14;MMP13;ITGAD;MMP15;COL6A2;COL6A1;MATN1;PECAM1;MMP19;COL6A3;ITGA7;CD47;ITGA5;MATN3;PLEC;LAMA5;COL15A1;TNXB;PCOLCE2;TMPRSS6;LAMA1;ACAN;TNNI3;COL26A1;LAMB3;CAPN13;COL3A1;CAPN11;CAPN12;COL7A1;AGRN
Reactome_2022	Collagen Formation R-HSA-1474290	44/90	9.549709e-09	7.754364e-06	0	0	3.492053e+00	6.448688e+01	COL18A1;COL15A1;COL16A1;COL13A1;PCOLCE2;LOXL4;LAMC2;CTSV;LOXL1;LOXL2;ADAMTS2;ADAMTS14;MMP28;SERPINH1;CTSB;COL26A1;COL27A1;LAMB3;COL25A1;COL23A1;MMP3;P3H2;P3H1;PCOLCE;P3H3;MMP9;COL3A1;MMP13;COL4A2;LOX;COL5A1;P4HA1;P4HA2;COL4A4;COL6A2;COL5A3;COL7A1;COL6A1;COL8A2;COL20A1;COL6A3;COL9A3;COL9A2;PLEC
Reactome_2022	Collagen Degradation R-HSA-1442490	24/40	1.629416e-07	8.820572e-05	0	0	5.461172e+00	8.535743e+01	COL18A1;COL15A1;COL26A1;COL16A1;COL13A1;TMPRSS6;COL25A1;MMP1;MMP2;COL23A1;MMP3;MMP9;MMP11;MMP14;MMP13;MMP15;CTSK;MMP28;MMP19;COL9A3;COL9A2;CTSD;ELANE;CTSB
Reactome_2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	29/57	1.087523e-06	4.415345e-04	0	0	3.772305e+00	5.179981e+01	COL18A1;COL15A1;LOXL4;LAMC2;CTSV;LOXL1;LOXL2;MMP28;CTSB;COL27A1;LAMB3;MMP3;PCOLCE;MMP9;COL3A1;MMP13;COL4A2;LOX;COL5A1;COL4A4;COL6A2;COL5A3;COL7A1;COL6A1;COL8A2;COL6A3;COL9A3;COL9A2;PLEC
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	31/66	4.174231e-06	1.355790e-03	0	0	3.226030e+00	3.995948e+01	ITGB1;COL18A1;COL16A1;ITGAM;ITGB5;COL13A1;ITGA2B;ITGB2;ICAM2;ICAM5;ITGAL;ICAM1;COMP;ITGAX;ITGB7;MADCAM1;TNNI3;ITGA3;COL23A1;HSPG2;COL4A2;ITGAD;COL4A4;ITGA11;PECAM1;ITGA7;COL9A3;CD47;ITGA5;COL9A2;AGRN
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	31/67	6.167077e-06	1.661544e-03	0	0	3.136217e+00	3.762296e+01	COL18A1;COL15A1;COL16A1;COL13A1;PCOLCE2;ADAMTS2;ADAMTS14;SERPINH1;COL26A1;COL27A1;COL25A1;COL23A1;P3H2;P3H1;PCOLCE;P3H3;COL3A1;COL4A2;COL5A1;P4HA1;P4HA2;COL4A4;COL6A2;COL5A3;COL7A1;COL6A1;COL8A2;COL20A1;COL6A3;COL9A3;COL9A2
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	44/109	7.344765e-06	1.661544e-03	0	0	2.468295e+00	2.917900e+01	COL18A1;LAMA5;COL15A1;COL16A1;COL13A1;TMPRSS6;HTRA1;LAMC2;CTSV;KLK7;ACAN;CAPN8;SCUBE1;MMP24;CAPNS2;CTSK;MMP28;TIMP1;TPSAB1;ADAMTS9;CTSD;ELANE;CTSB;COL26A1;LAMB3;COL25A1;MMP1;MMP2;COL23A1;MMP3;HSPG2;MMP9;CAPN13;MMP11;MMP14;CAPN11;MMP13;CAPN12;ADAM15;MMP15;MMP19;ADAM8;COL9A3;COL9A2
Reactome_2022	Muscle Contraction R-HSA-397014	69/196	8.184947e-06	1.661544e-03	0	0	1.984807e+00	2.324847e+01	RYR1;KCNK5;RYR2;KCNK6;TRIM72;ITGB5;ATP2A3;DYSF;LMOD1;ATP2A1;SLC8A1;SLC8A2;ALDH2;ANXA6;SCN5A;SCN1B;KCNH2;NANOS1;KCND1;MYBPC2;KCND3;TPM2;TPM1;CACNA2D2;KCNK15;KCNK16;KCNK17;ATP1B2;CACNB1;MYL5;TNNT1;MYL2;MYL3;TNNT3;ORAI1;SCN4A;SCN4B;CES1;CAMK2B;KCNE3;KCNE4;NPR1;CAMK2A;ATP1A3;ITPR3;ATP1A2;CACNA1H;CACNA1G;CACNG7;CACNG8;TNNI1;MYL10;TNNI2;TNNI3;KCNJ4;CAV3;KCNIP1;KCNJ11;KCNJ12;KCNIP3;KCNJ14;ATP2B3;DES;FXYD3;FXYD2;FXYD7;TCAP;KCNK3;SCN2B
Reactome_2022	Cardiac Conduction R-HSA-5576891	47/126	4.196089e-05	7.571609e-03	0	0	2.168918e+00	2.186004e+01	KCNK5;RYR1;CAMK2B;KCNK6;RYR2;KCNE3;KCNE4;NPR1;CAMK2A;ATP2A3;ATP1A3;ITPR3;ATP2A1;ATP1A2;SLC8A1;SLC8A2;CACNG7;CACNG8;TNNI3;SCN5A;SCN1B;KCNH2;NANOS1;KCNJ4;KCND1;KCNIP1;KCNJ11;KCND3;KCNJ12;KCNIP3;KCNJ14;CACNA2D2;KCNK15;ATP2B3;KCNK16;ATP1B2;KCNK17;CACNB1;FXYD3;FXYD2;ORAI1;FXYD7;SCN4A;SCN4B;KCNK3;CES1;SCN2B
Reactome_2022	NCAM1 Interactions R-HSA-419037	19/37	6.590387e-05	1.070279e-02	0	0	3.838094e+00	3.695054e+01	PRNP;ST8SIA2;GFRA2;CACNA1H;CACNA1G;CACNB1;CACNB4;COL4A2;ARTN;COL4A4;COL6A2;COL6A1;ST8SIA4;COL6A3;NRTN;COL9A3;CACNA1S;COL9A2;AGRN
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	21/44	1.091814e-04	1.611914e-02	0	0	3.320390e+00	3.029025e+01	COL18A1;COL15A1;COL26A1;COL16A1;COL27A1;COL13A1;COL25A1;COL23A1;COL3A1;COL4A2;COL5A1;COL4A4;COL5A3;COL6A2;COL7A1;COL6A1;COL20A1;COL8A2;COL6A3;COL9A3;COL9A2
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	40/107	1.430561e-04	1.936027e-02	0	0	2.174611e+00	1.925025e+01	ITGB1;OPRD1;LAMA5;CDKN1A;RNASEH2A;ITGAM;MAOA;ALOX15;ITGB2;RORC;F13A1;IL2RG;TNF;ICAM1;SOX2;MUC1;SOCS1;CCND1;ITGAX;STAT6;LBP;TIMP1;JAK3;IL10;IL4R;CCL22;MMP1;MMP2;MMP3;FOS;TYK2;TNFRSF1B;MMP9;BATF;VEGFA;FSCN1;LCN2;SAA2;RHOU;BCL2L1
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	24/57	4.008252e-04	5.007232e-02	0	0	2.644966e+00	2.068889e+01	SPTBN4;PRNP;SPTBN5;ST8SIA2;GFRA2;SPTB;CACNA1H;CACNA1G;CACNB1;CACNB4;COL4A2;ARTN;COL4A4;COL6A2;COL6A1;ST8SIA4;COL6A3;NRTN;COL9A3;CACNA1S;COL9A2;AGRN;SPTBN2;FGFR1
Reactome_2022	Activation Of Matrix Metalloproteinases R-HSA-1592389	16/33	5.709784e-04	6.623349e-02	0	0	3.420037e+00	2.554138e+01	COL18A1;MMP1;MMP2;MMP3;CTSV;MMP9;MMP11;MMP14;MMP24;MMP13;MMP15;CTSK;MMP28;TIMP1;TPSAB1;ELANE
