Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Chronic ulcer	10/15	2.245863e-04	7.754092e-01	0	0	7.263036e+00	6.101858e+01	CSF2;ITGAM;MMP13;MMP1;MMP2;ADAM12;TIMP1;S100A8;TIMP4;VEGFA
DisGeNET	Pancreatitis, Chronic	91/302	3.097823e-04	7.754092e-01	0	0	1.575179e+00	1.272688e+01	GLP1R;GGTLC4P;SERPINE2;PSCA;HFE;CLDN2;GLI1;FGF1;MSLN;CLU;TNF;CXCL14;CX3CL1;ICAM1;SHH;STS;CCND1;ALDH2;MTG1;RASSF6;POTEF;IL10;MAP4K1;CPA2;CPA1;MORC4;MSX2;DUSP1;KRT8;TACR2;CEL;NGF;TNFRSF1B;F3;FOXP3;HIC1;GIP;MMP11;CRISPLD2;MZB1;HCLS1;CHI3L1;S100A4;CFB;NOTCH3;WAS;TGFA;TXN;FUT2;MUC1;P2RY6;MUC2;CUX1;ERBB3;P2RY2;ST8SIA4;APOE;PROM1;NPTX2;MUC4;NTSR1;DUOX2;GPIHBP1;MUC6;NTRK1;NGFR;GCH1;CCL20;ATP8B1;VDR;PTCH1;TFPI2;NFATC1;GCG;HSPA2;L1CAM;VEGFA;P2RX7;KRT18;RGCC;CYP24A1;FXYD3;ARTN;WNK2;LEP;APOC1;IL2RB;PNPLA3;LCN2;SDC1;CCL28
DisGeNET	Musculoskeletal Diseases	9/13	3.106533e-04	7.754092e-01	0	0	8.169544e+00	6.598404e+01	BMP4;P2RX7;ACE;COL5A1;VDR;MCAM;FLNB;TNF;PPARGC1B
DisGeNET	Aphasia	14/27	5.315989e-04	7.754092e-01	0	0	3.912496e+00	2.949874e+01	NOTCH3;PRNP;GRN;GAA;ATP1A2;MSLN;L1CAM;GRIN2A;ADAMTS2;S100A4;APOE;SLC16A2;FGFR1;PLEC
DisGeNET	Conjunctivochalasis	6/7	5.817230e-04	7.754092e-01	0	0	2.177448e+01	1.622094e+02	MMP1;MMP2;MMP3;TIMP1;MMP9;TNF
DisGeNET	Epidermolysis Bullosa Acquisita	11/19	6.281685e-04	7.754092e-01	0	0	4.993538e+00	3.681587e+01	IL1RN;MMP14;MMP13;COL7A1;SERPINH1;MATN1;TIMP3;TIMP1;ABCC11;S100A9;S100A8
DisGeNET	Viral meningitis	9/14	7.025242e-04	7.754092e-01	0	0	6.535218e+00	4.745111e+01	DUSP5;CSF2;MMP2;FST;LAMC2;TIMP1;ENO2;MMP9;ICAM1
DisGeNET	Fragile skin	12/22	7.376475e-04	7.754092e-01	0	0	4.358451e+00	3.143334e+01	DSP;PDGFRB;FERMT1;COL3A1;ADAMTS2;C1S;COL5A1;ITGA3;UROD;COL7A1;PKP1;PLEC
DisGeNET	Ridged nails	10/17	9.450828e-04	7.754092e-01	0	0	5.187221e+00	3.612504e+01	EFNB1;FERMT1;WNT10A;TERT;CTSK;KRT14;KRT5;LMX1B;FOXN1;SLC39A4
DisGeNET	Bladder Diverticulum	8/12	1.008462e-03	7.754092e-01	0	0	7.260134e+00	5.009006e+01	MLXIPL;COL3A1;EFEMP2;COL5A1;ELN;LTBP4;TP63;FBLN5
DisGeNET	Gastric ulcer	34/95	1.074506e-03	7.754092e-01	0	0	2.028172e+00	1.386437e+01	COL18A1;IL1RN;OXTR;PSCA;KLK1;EPO;F13A1;PDGFA;FOXO4;TNF;PTGS1;SHH;PLAU;BDKRB2;BDKRB1;TIMP1;MUC6;IL10;ACE;NOS2;NOS3;MMP2;MMP3;MMP9;PGC;VEGFA;MMP13;GAL;VGF;LEP;SDC1;S100A8;FGFR2;BCL2L1
DisGeNET	Ulcer	58/184	1.101225e-03	7.754092e-01	0	0	1.677402e+00	1.142534e+01	CDKN1A;CSF2;HFE;RAPH1;TNF;SHH;CCND1;DMBT1;CDH1;TNFRSF8;CYP1B1;TIMP3;EPHB2;IL10;EGFL7;MMP1;MMP2;MMP3;APOA4;NGF;PGC;MMP9;PGF;MMP14;LTB4R2;SLCO2A1;PECAM1;S100A9;S100A8;KLK1;NPR1;PDGFB;ADRB2;NOD2;PTGS1;CD79A;MUC1;SOCS1;MUC2;TERT;CUX1;ELANE;NTSR1;MUC6;EGR1;TNFSF14;NOS2;VDR;NOS3;RARRES2;VEGFA;CXCL12;CYP24A1;FABP4;ATG16L1;KRT16;LEP;SDC1
