Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Calcium signaling pathway	77/240	1.015363e-04	1.965817e-02	0	0	1.724989e+00	1.586144e+01	RET;RYR1;RYR2;MYLK2;OXTR;FLT1;CALML6;FLT4;ATP2A3;ATP2A1;FGF1;ADRA1B;MYLK3;SLC8A1;SLC8A2;HTR6;BDKRB2;BDKRB1;NOS1;PDGFRB;CAMK1D;AVPR1B;SPHK2;TACR2;NGF;PLCB3;ADCY9;PLCB4;LTB4R2;ITPKA;ORAI1;CASQ1;PLCB2;CAMK1G;CAMK2B;PTAFR;CAMK2A;PDGFB;CACNA1B;PDGFA;CACNA1A;ITPR3;MST1R;ADRB2;ADCY7;CACNA1H;CACNA1G;CACNA1I;GRIN2A;GNA15;ERBB3;HRH2;PTK2B;CACNA1S;NTSR1;NTRK1;NOS2;NOS3;NTRK3;ATP2B3;ATP2B2;GRIN2C;GRIN2D;GRIN1;VEGFA;TPCN1;P2RX7;P2RX6;P2RX3;CAMK4;FGF19;P2RX1;FGF18;FGFR4;PLCD4;FGFR2;FGFR1
KEGG_2021_Human	Protein digestion and absorption	39/103	1.256113e-04	1.965817e-02	0	0	2.219541e+00	1.993662e+01	KCNK5;COL18A1;COL15A1;COL16A1;COL13A1;KCNE3;ELN;SLC1A1;ATP1A3;ATP1A2;SLC8A1;SLC8A2;DPP4;KCNN4;SLC36A1;CPA2;CPA1;COL26A1;COL27A1;COL25A1;COL23A1;ATP1B2;COL3A1;SLC7A7;COL4A2;COL5A1;SLC7A8;XPNPEP2;COL4A4;COL5A3;FXYD2;COL6A2;COL7A1;COL6A1;COL8A2;COL20A1;COL6A3;COL9A3;COL9A2
KEGG_2021_Human	ECM-receptor interaction	34/88	2.118305e-04	2.210099e-02	0	0	2.292110e+00	1.939062e+01	ITGB1;LAMA5;TNXB;ITGB5;SDC4;LAMC3;LAMA1;ITGA2B;LAMA3;LAMC2;THBS3;COMP;TNN;ITGB7;LAMB3;GP1BB;ITGA3;GP6;HSPG2;GP5;FRAS1;COL4A2;COL4A4;COL6A2;COL6A1;ITGA11;COL6A3;ITGA7;SDC1;COL9A3;CD47;ITGA5;COL9A2;AGRN
KEGG_2021_Human	cAMP signaling pathway	67/216	7.769314e-04	6.079488e-02	0	0	1.639617e+00	1.173992e+01	GLP1R;RYR2;OXTR;VIPR2;CALML6;ATP2A3;ATP2A1;GLI1;LIPE;HTR6;CREB3L3;CREB3L1;RAC2;ADORA1;CNGA2;FFAR2;AMH;EDN2;PDE4C;RRAS2;FOS;ATP1B2;SSTR2;VAV1;VAV2;GIP;SSTR5;TIAM1;ADCY9;ORAI1;RAPGEF3;CNGB1;CAMK2B;HCN4;ADCYAP1R1;GIPR;NPR1;PTGER2;LHB;CAMK2A;PIK3R3;ATP1A3;ATP1A2;ADRB2;ADCY7;ADCY5;SLC9A1;GRIN2A;RRAS;TNNI3;CACNA1S;PTCH1;HTR1D;ATP2B3;NFATC1;GCG;ATP2B2;GRIN2C;GRIN2B;GRIN2D;GRIN1;AFDN;GRIN3B;FXYD2;CAMK4;PPP1R1B;HCN2
KEGG_2021_Human	Aldosterone synthesis and secretion	34/98	1.973033e-03	1.235118e-01	0	0	1.932730e+00	1.203740e+01	CAMK2B;SCARB1;DAGLA;CALML6;NPR1;CAMK2A;ATP1A3;ITPR3;ATP1A2;ADCY7;CACNA1H;CACNA1G;ADCY5;LIPE;CACNA1I;CREB3L3;CYP11A1;CREB3L1;CACNA1S;CAMK1D;PDE2A;ATP2B3;ATP2B2;ATP1B2;PLCB3;ADCY9;PLCB4;STAR;CYP21A2;CAMK4;ORAI1;PLCB2;CAMK1G;KCNK3
KEGG_2021_Human	Hypertrophic cardiomyopathy	31/90	3.447494e-03	1.798443e-01	0	0	1.910810e+00	1.083450e+01	ITGB1;RYR2;ITGB5;LAMA1;ITGA2B;ATP2A3;ATP2A1;TNF;PRKAG3;SLC8A1;SLC8A2;CACNG7;CACNG8;ITGB7;TNNI3;CACNA1S;ACE;ITGA3;TPM2;TPM1;CACNA2D2;CACNA2D4;CACNB1;CACNB4;ACTC1;DES;MYL2;MYL3;ITGA11;ITGA7;ITGA5
KEGG_2021_Human	Dilated cardiomyopathy	32/96	5.282811e-03	2.347243e-01	0	0	1.818192e+00	9.533323e+00	ITGB1;RYR2;ITGB5;LAMA1;ITGA2B;ATP2A3;ATP2A1;TNF;ADCY7;SLC8A1;SLC8A2;ADCY5;CACNG7;CACNG8;ITGB7;TNNI3;CACNA1S;ITGA3;TPM2;TPM1;CACNA2D2;CACNA2D4;CACNB1;ADCY9;CACNB4;ACTC1;DES;MYL2;MYL3;ITGA11;ITGA7;ITGA5
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	46/150	5.999344e-03	2.347243e-01	0	0	1.609529e+00	8.234518e+00	CAMK2B;RYR2;CALML6;CAMK2A;ATP2A3;ATP1A3;ATP2A1;ATP1A2;ADRB2;ADRA1B;ADCY7;SLC8A1;PIK3R6;SLC8A2;SLC9A1;ADCY5;CACNG7;CACNG8;CREB3L3;CREB3L1;TNNI3;CACNA1S;SCN5A;SCN1B;TPM2;TPM1;CACNA2D2;ATP2B3;ATP2B2;PPP2R3B;ATP1B2;CACNA2D4;MAPK13;CACNB1;PLCB3;ADCY9;CACNB4;PLCB4;ACTC1;PPP2R2C;MYL2;FXYD2;MYL3;PLCB2;SCN4B;RAPGEF3
KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	4/5	9.034173e-03	3.141885e-01	0	0	1.450960e+01	6.829295e+01	HKDC1;GCK;HK2;HK1
KEGG_2021_Human	Histidine metabolism	10/22	1.081010e-02	3.383561e-01	0	0	3.024913e+00	1.369461e+01	ALDH3A1;AOC1;HAL;MAOB;ALDH1B1;ALDH2;UROC1;MAOA;CARNS1;FTCD
KEGG_2021_Human	Mineral absorption	21/60	1.191209e-02	3.389532e-01	0	0	1.956177e+00	8.666257e+00	SLC34A3;VDR;ATP1A3;ATP2B3;CYBRD1;MT1X;ATP1A2;ATP2B2;ATP1B2;SLC8A1;ATOX1;SLC8A2;MT2A;HEPHL1;FXYD2;MT1G;MT1B;SLC39A4;SLC26A6;FTL;MT1E
KEGG_2021_Human	Arginine and proline metabolism	18/50	1.404689e-02	3.663898e-01	0	0	2.042997e+00	8.714105e+00	GAMT;ARG2;AOC1;OAT;MAOB;NOS2;MAOA;NOS3;PYCR1;HOGA1;AGMAT;ALDH4A1;ALDH2;ALDH1B1;P4HA1;P4HA2;CARNS1;NOS1
KEGG_2021_Human	Complement and coagulation cascades	27/85	1.913892e-02	4.608063e-01	0	0	1.691480e+00	6.691549e+00	CFD;ITGAM;SERPINA1;C1S;C1R;ITGB2;C5AR1;F13A1;CLU;SERPINA5;C2;C4B;C3;C4A;C8G;PLAU;BDKRB2;ITGAX;BDKRB1;F12;SERPINF2;F3;F7;PROCR;SERPING1;CD46;CFB
KEGG_2021_Human	Insulin secretion	27/86	2.229498e-02	4.984521e-01	0	0	1.662705e+00	6.323921e+00	GLP1R;CAMK2B;RYR2;ADCYAP1R1;CAMK2A;ATP1A3;ATP1A2;ITPR3;ADCY7;ADCY5;CREB3L3;CREB3L1;KCNN1;FFAR1;CACNA1S;KCNN3;KCNN4;KCNJ11;GCG;ATP1B2;GCK;GIP;PLCB3;ADCY9;PLCB4;FXYD2;PLCB2
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	18/53	2.601006e-02	5.050127e-01	0	0	1.867525e+00	6.815105e+00	KLK1;VDR;ATP1A3;ATP2B3;ATP1A2;ATP2B2;PTH1R;ATP1B2;SLC8A1;DNM1;SLC8A2;PLCB3;ADCY9;PLCB4;FXYD2;BDKRB2;AP2S1;PLCB2
KEGG_2021_Human	Staphylococcus aureus infection	29/95	2.675528e-02	5.050127e-01	0	0	1.596485e+00	5.780910e+00	CFD;ITGAM;C1S;C1R;ITGB2;C5AR1;PTAFR;ITGAL;ICAM1;C2;C4B;C3;KRT33B;C4A;HLA-DMA;CAMP;IL10;KRT34;KRT32;KRT9;KRT19;KRT18;KRT17;KRT38;KRT16;KRT15;KRT36;KRT14;CFB
KEGG_2021_Human	Cytokine-cytokine receptor interaction	78/295	2.742880e-02	5.050127e-01	0	0	1.308296e+00	4.704843e+00	ACVRL1;CNTFR;IL1RN;CSF2;CSF3R;CSF1;EPO;IL24;CXCL13;CXCL14;TNF;CX3CL1;IL27RA;CXCL16;IL36A;TNFRSF8;CCR7;AMH;CCR3;CCR2;IL10;IL15RA;IL4R;IL1R1;IL15;IL1R2;IFNGR2;TNFRSF18;IL19;IL16;IL17RE;NGF;TNFRSF1B;IL17RC;IL17RB;TNFRSF1A;IL3RA;TNFRSF25;TNFRSF21;CSF1R;CSH1;EBI3;CSF2RB;IL2RG;THPO;IL21R;TNFRSF14;IL12RB1;CCR10;IL12RB2;IL32;NGFR;CCL24;CCL22;TNFSF14;TNFSF15;CCL20;GDF15;IL34;TNFRSF9;BMP8A;OSM;BMP8B;INHBB;BMP7;BMP6;EPOR;BMP4;IL3;CD4;CXCL12;LEP;IL2RB;ACKR3;INHA;CCL28;IL18R1;CRLF2
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	24/77	3.255571e-02	5.661076e-01	0	0	1.644760e+00	5.632979e+00	ITGB1;DSP;RYR2;ITGB5;ITGA3;LAMA1;ITGA2B;TCF7;ATP2A3;CACNA2D2;ATP2A1;CACNA2D4;SLC8A1;SLC8A2;CACNB1;CACNG7;CACNG8;CACNB4;DES;ITGA11;ITGA7;ITGB7;ITGA5;CACNA1S
KEGG_2021_Human	Axon guidance	50/182	3.593512e-02	5.681722e-01	0	0	1.377193e+00	4.580599e+00	EPHB6;SEMA5A;ITGB1;SEMA5B;ROBO3;SHH;DPYSL5;RAC2;PLXNC1;EPHB2;EPHB1;NEO1;EPHB4;SEMA6B;UNC5A;UNC5B;SEMA6D;MYL5;EPHA1;EPHA2;CAMK2B;SEMA7A;CAMK2A;SEMA3G;PIK3R3;SEMA3F;EFNA5;NTN3;EFNB1;EFNB3;ABLIM2;RRAS;PLXNA1;PAK6;PLXNA4;WNT4;NTNG1;NTNG2;SEMA4A;SEMA4D;PTCH1;SEMA4B;NFATC2;L1CAM;BMP7;SSH3;EFNA3;CXCL12;EFNA2;PLXNB2
KEGG_2021_Human	Fructose and mannose metabolism	12/33	3.788268e-02	5.681722e-01	0	0	2.073996e+00	6.788729e+00	PFKFB4;TKFC;AKR1B10;HKDC1;GMPPA;SORD;AKR1B1;ALDOC;ALDOA;HK2;HK1;KHK
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	29/98	3.965891e-02	5.681722e-01	0	0	1.526779e+00	4.927588e+00	CAMK2B;CALML6;PTGER2;CAMK2A;PIK3R3;ITPR3;ADCY7;ADCY5;ASIC4;P2RY2;BDKRB2;BDKRB1;ASIC3;ASIC1;NTRK1;PRKCH;PLA2G4D;IL1R1;PLA2G4E;PRKCD;TRPV2;TRPV3;NGF;MAPK13;PLCB3;ADCY9;PLCB4;TRPV4;PLCB2
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	31/106	3.993543e-02	5.681722e-01	0	0	1.501630e+00	4.835987e+00	CDKN1A;ITPR3;ARRB1;ARRB2;PTH1R;ADCY7;ADCY5;SLC9A3R1;MMP25;MMP24;RXRA;CREB3L3;CREB3L1;GNA12;SOST;SLC34A3;EGR1;VDR;PDE4C;FOS;MMP14;PLCB3;ADCY9;MAFB;MMP13;PLCB4;CYP24A1;MMP15;PLCB2;FGFR1;HBEGF
KEGG_2021_Human	ABC transporters	15/45	4.684190e-02	6.128576e-01	0	0	1.814965e+00	5.555567e+00	ABCC3;ABCA2;ABCG8;ABCA3;ABCC5;ABCA4;ABCC6;ABCB8;ABCA7;ABCB9;ABCC11;ABCC12;ABCG4;ABCG1;ABCG2
KEGG_2021_Human	Cell adhesion molecules	41/148	4.727465e-02	6.128576e-01	0	0	1.392462e+00	4.249490e+00	ITGB1;ITGAM;SDC4;ITGB2;ICAM2;NRXN2;CLDN2;ITGAL;CLDN1;PTPRF;VSIR;ICAM1;SPN;CDH5;HLA-DMA;CDH3;CDH1;MPZ;ITGB7;MADCAM1;CD34;NEO1;ICOSLG;LRRC4B;NTNG1;NTNG2;L1CAM;CLDN6;CLDN4;MAG;OCLN;CD4;CLDN3;CD6;CLDN9;PECAM1;SDC1;CDH15;SIGLEC1;CD22;NECTIN1
KEGG_2021_Human	Cocaine addiction	16/49	4.895029e-02	6.128576e-01	0	0	1.760037e+00	5.309944e+00	MAOB;MAOA;GRIN2C;GRIN2B;ADCY5;GRIN1;GRIN2D;GRIN2A;GRIN3B;CREB3L3;TH;DLG4;CREB3L1;PPP1R1B;FOSB;RGS9
KEGG_2021_Human	Oxytocin signaling pathway	42/154	5.643191e-02	6.793534e-01	0	0	1.362625e+00	3.917167e+00	RYR1;CAMK2B;MYLK2;RYR2;OXTR;CDKN1A;CALML6;NPR1;NPR2;CAMK2A;ITPR3;ADCY7;MYLK3;PIK3R6;PRKAG3;ADCY5;TRPM2;CACNG7;CACNG8;CCND1;CACNA1S;KCNJ4;CAMK1D;PLA2G4D;PLA2G4E;KCNJ12;NOS3;KCNJ14;CACNA2D2;NFATC2;NFATC1;CACNA2D4;FOS;KCNJ18;CACNB1;PLCB3;ADCY9;CACNB4;PLCB4;CAMK4;PLCB2;CAMK1G
KEGG_2021_Human	Glutamatergic synapse	32/114	6.225090e-02	7.130954e-01	0	0	1.417441e+00	3.935641e+00	GRIK5;SLC1A1;CACNA1A;GRIK4;ITPR3;SLC1A7;ADCY7;ADCY5;GRIN2A;GNGT2;GRM4;GNG4;GNG8;HOMER3;SLC17A7;SLC38A3;GLUL;PLA2G4D;PLA2G4E;GRIN2C;GRIN2B;GRIN2D;GRIN1;GRIN3B;PLCB3;ADCY9;PLCB4;DLG4;GNB3;PLCB2;SHANK2;SHANK1
KEGG_2021_Human	Rap1 signaling pathway	55/210	6.517697e-02	7.130954e-01	0	0	1.289718e+00	3.521768e+00	ITGB1;FLT1;ITGAM;CSF1;CALML6;FLT4;ITGA2B;ITGB2;FGF1;ITGAL;CDH1;RASSF5;RAC2;PDGFRB;NGF;VAV1;PGF;VAV2;TIAM1;PLCB3;ADCY9;MRAS;PLCB4;LCP2;PLCB2;RAPGEF3;EPHA2;CSF1R;PDGFB;LPAR2;PDGFA;PIK3R3;EFNA5;RASGRP2;ADCY7;RAP1GAP;ADCY5;GRIN2A;RRAS;NGFR;ANGPT4;GRIN2B;GRIN1;VEGFA;MAPK13;AFDN;EFNA3;EFNA2;LPAR5;FGF19;FGF18;FGFR4;SIPA1;FGFR2;FGFR1
KEGG_2021_Human	Mucin type O-glycan biosynthesis	12/36	7.094721e-02	7.130954e-01	0	0	1.814398e+00	4.800570e+00	GALNT12;GALNT6;GALNT14;C1GALT1C1;GALNT16;GALNT15;B3GNT6;GALNT18;B3GNT3;ST6GALNAC4;GALNT9;ST3GAL2
KEGG_2021_Human	Basal cell carcinoma	19/63	7.132829e-02	7.130954e-01	0	0	1.567522e+00	4.138983e+00	CDKN1A;WNT10A;FZD2;PTCH1;WNT7B;TCF7;WNT9B;WNT7A;AXIN2;WNT9A;GLI1;KIF7;GLI2;BMP4;WNT6;SHH;WNT11;BAX;WNT4
KEGG_2021_Human	Cardiac muscle contraction	25/87	7.220224e-02	7.130954e-01	0	0	1.464085e+00	3.848031e+00	RYR2;ATP2A3;ATP1A3;ATP2A1;ATP1A2;SLC8A1;UQCRH;SLC8A2;SLC9A1;CACNG7;CACNG8;TNNI3;CACNA1S;TPM2;TPM1;CACNA2D2;ATP1B2;CACNA2D4;COX6B2;CACNB1;CACNB4;ACTC1;MYL2;FXYD2;MYL3
KEGG_2021_Human	Nicotine addiction	13/40	7.393530e-02	7.130954e-01	0	0	1.747269e+00	4.550874e+00	GABRQ;CHRNA4;CACNA1B;CACNA1A;GRIN2C;GRIN2B;GRIN1;GRIN2D;GRIN2A;GRIN3B;SLC17A7;GABRE;GABRD
KEGG_2021_Human	Apelin signaling pathway	37/137	7.870410e-02	7.130954e-01	0	0	1.343925e+00	3.416338e+00	RYR1;MYLK2;NOTCH3;RYR2;CALML6;ITPR3;ADCY7;MYLK3;SLC8A1;PIK3R6;PRKAG3;SLC8A2;SLC9A1;ADCY5;LIPE;GNGT2;CCND1;RRAS;CDH1;GNG4;GNG8;NOS1;EGR1;NOS2;SPHK2;NOS3;RRAS2;APLN;PLCB3;ADCY9;MRAS;PLCB4;MYL2;CAMK4;MYL3;GNB3;PLCB2
KEGG_2021_Human	GnRH secretion	19/64	8.166567e-02	7.130954e-01	0	0	1.532590e+00	3.839325e+00	KCNJ11;LHB;PIK3R3;ARRB1;ITPR3;ARRB2;CACNA1H;CACNA1G;KISS1;CACNA1I;PLCB3;PLCB4;KISS1R;KCNN1;CACNA1S;KCNN3;KCNN4;PLCB2;HCN2
KEGG_2021_Human	Arginine biosynthesis	8/22	8.285678e-02	7.130954e-01	0	0	2.073000e+00	5.163101e+00	ARG2;ACY1;NOS2;NOS3;GPT;NOS1;GLUL;ASS1
