Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	119/300	8.409904e-13	4.316804e-09	0	0	2.421936e+00	6.733998e+01	COL16A1;ITGA2B;ICAM2;SCX;LOXL4;ICAM5;LOXL1;ICAM1;LOXL2;COMP;CAPNS2;CDH1;CREB3L1;CYP1B1;SLC39A8;COL27A1;COL23A1;SERPINF2;P3H2;P3H1;HSPG2;ADAM15;COL4A2;LOX;COL4A4;ADAM12;COL8A2;ADAM8;COL13A1;KLK5;PDGFB;HTRA1;PDGFA;ADAMTS12;NID2;ADAMTS10;KLK7;FBLN5;ADAMTS14;ADAMTS13;SCUBE1;ADAMTS17;SERPINH1;ELANE;COL5A1;P4HA1;P4HA2;COL5A3;ITGA11;COL20A1;COL9A3;COL9A2;TGFBI;ITGB1;COL18A1;ITGAM;ITGB5;LAMC3;ELN;ITGB2;LAMC2;CTSV;ITGAL;MMP25;ADAMTS2;MMP24;SH3PXD2A;ADAMTSL4;CTSK;ADAMTSL2;MMP28;ITGAX;QSOX1;ITGB7;MADCAM1;TIMP1;TPSAB1;ADAMTS9;COL25A1;ITGA3;MMP1;MMP2;MMP3;BGN;MMP9;MMP11;KIF9;MMP14;MMP13;ITGAD;MMP15;COL6A2;COL6A1;MATN1;PECAM1;MMP19;COL6A3;ITGA7;CD47;ITGA5;GAS6;MATN3;PLEC;LAMA5;COL15A1;TMPRSS6;LAMA1;PAPLN;LAMA3;CAPG;THSD4;ACAN;HAS1;SPOCK2;COL26A1;LAMB3;COL3A1;COL7A1;AGRN
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	89/217	7.905806e-11	2.029025e-07	0	0	2.551941e+00	5.936030e+01	ITGB1;COL18A1;COL16A1;ITGAM;ITGB5;LAMC3;ELN;ITGA2B;ITGB2;ICAM2;LAMC2;ICAM5;ITGAL;LOXL1;ICAM1;COMP;TGM1;MMP25;ADAMTS2;MMP24;SH3PXD2A;ADAMTSL4;CDH1;ADAMTSL2;MMP28;ITGAX;SLC39A8;ITGB7;MADCAM1;ADAMTS9;COL27A1;ITGA3;MMP1;MMP2;COL23A1;MMP3;BGN;HSPG2;MMP9;MMP11;MMP14;MMP13;ADAM15;COL4A2;LOX;ITGAD;MMP15;COL4A4;COL6A2;ADAM12;COL6A1;COL8A2;MATN1;PECAM1;MMP19;COL6A3;ITGA7;CD47;ITGA5;MATN3;LAMA5;COL15A1;COL13A1;LAMA1;PAPLN;LAMA3;PDGFB;PDGFA;ADAMTS12;NID2;ADAMTS10;FBLN5;THSD4;ACAN;ADAMTS14;ADAMTS13;SPOCK2;ADAMTS17;LAMB3;HRNR;COL3A1;COL5A1;COL5A3;COL7A1;ITGA11;COL9A3;COL9A2;TGFBI;AGRN
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	87/216	3.862325e-10	6.608438e-07	0	0	2.473929e+00	5.362138e+01	ITGB1;COL18A1;COL16A1;ITGAM;ITGB5;LAMC3;ELN;ITGA2B;ITGB2;ICAM2;LAMC2;ICAM5;ITGAL;LOXL1;ICAM1;COMP;MMP25;ADAMTS2;MMP24;SH3PXD2A;ADAMTSL4;CDH1;ADAMTSL2;MMP28;ITGAX;SLC39A8;ITGB7;MADCAM1;ADAMTS9;COL27A1;ITGA3;MMP1;MMP2;COL23A1;MMP3;BGN;HSPG2;MMP9;MMP11;MMP14;MMP13;ADAM15;COL4A2;LOX;ITGAD;MMP15;COL4A4;COL6A2;ADAM12;COL6A1;COL8A2;MATN1;PECAM1;MMP19;COL6A3;ITGA7;CD47;ITGA5;MATN3;LAMA5;COL15A1;COL13A1;LAMA1;PAPLN;LAMA3;PDGFB;PDGFA;ADAMTS12;NID2;ADAMTS10;FBLN5;THSD4;ACAN;ADAMTS14;ADAMTS13;SPOCK2;ADAMTS17;LAMB3;COL3A1;COL5A1;COL5A3;COL7A1;ITGA11;COL9A3;COL9A2;TGFBI;AGRN
GO_Biological_Process_2021	collagen fibril organization (GO:0030199)	39/89	2.245319e-06	2.881305e-03	0	0	2.843560e+00	3.698523e+01	COL18A1;COL15A1;COL16A1;COL13A1;LAMA3;LOXL4;SCX;LAMC2;LOXL1;LOXL2;ADAMTS2;ADAMTS14;SERPINH1;CYP1B1;COL26A1;COL27A1;LAMB3;COL25A1;COL23A1;SERPINF2;P3H2;P3H1;COL3A1;COL4A2;LOX;COL5A1;P4HA1;P4HA2;COL4A4;COL6A2;COL5A3;COL7A1;COL6A1;COL8A2;COL20A1;COL6A3;COL9A3;COL9A2;PLEC
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	51/140	4.226210e-05	3.969289e-02	0	0	2.089683e+00	2.104649e+01	EPHB6;RET;PTPRU;FLT1;CSF1;FLT4;SLA;PTPRF;NPPB;BDKRB2;EPHB2;SH2D6;EPHB1;JAK3;EPHB4;PDGFRB;INSRR;NGF;GFRA2;FGR;ZAP70;LCK;TYRO3;LCP2;ROR2;EPHA1;EPHA2;BLK;CSF1R;LTK;GUCY2D;EPHA10;NPR1;SHC1;NPR2;MST1R;NTF4;ERBB3;PTK2B;NTRK1;SRMS;NTRK3;TIE1;TNK1;PILRB;GP6;CD4;AXL;FGFR4;FGFR2;FGFR1
GO_Biological_Process_2021	striated muscle contraction (GO:0006941)	25/54	4.725342e-05	3.969289e-02	0	0	3.136728e+00	3.124177e+01	MYLK2;RYR2;ATP1A2;RCSD1;PVALEF;SLC8A1;TNNI1;MYH14;TNNI2;TNNI3;NOS1;SCN5A;SCN1B;KCNH2;GAA;TPM1;JSRP1;TNNT1;MYL3;TNNT3;STAC2;TCAP;ALDOA;SCN4B;SCN2B
GO_Biological_Process_2021	epidermis development (GO:0008544)	34/83	5.413018e-05	3.969289e-02	0	0	2.526807e+00	2.482366e+01	CRABP2;LAMA3;KLK5;WAS;LAMC2;GLI1;HOXB13;DLL1;EVPL;KRT85;KLK7;NTF4;CASP14;STS;FLOT2;DSP;WNT10A;CDSN;LAMB3;KRT2;KRT34;GRHL3;KRT32;KRT5;GRHL1;FOXN1;POU2F3;KRT9;FLG2;COL7A1;KRT15;GJB5;KRT14;FGFR2
GO_Biological_Process_2021	endoderm formation (GO:0001706)	18/36	1.593943e-04	1.007428e-01	0	0	3.635245e+00	3.178705e+01	DUSP5;DUSP2;ITGB5;LAMB3;DUSP1;MMP2;ITGB2;LAMA3;MMP9;MMP14;COL4A2;MMP15;COL7A1;LHX1;COL6A1;ITGA7;ITGA5;SOX7
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	71/221	1.766385e-04	1.007428e-01	0	0	1.727433e+00	1.492745e+01	RET;SEMA5A;ITGB1;SEMA5B;FLT1;CSF1;FAM107A;CIB1;LAMC2;FGF1;CLDN1;VSIR;CXCL16;CDH5;PLAU;MDK;FAM110C;ITGAX;CTSH;CCR7;EPHB2;PDGFRB;SEMA6B;SEMA6D;F3;MMP9;FGR;TIAM1;F7;CLDN4;MMP14;CLDN3;PECAM1;CDH13;ROR2;EPHA1;HBEGF;GRB7;LRRC15;CSF1R;GRN;CEMIP;SEMA7A;PDGFB;SEMA3G;PDGFA;PIK3R3;SEMA3F;PPM1F;FAM83H;MIEN1;WNT11;PODXL;SPOCK2;ZNF703;PTK2B;STX4;DUOX2;CCL24;TCAF2;SEMA4A;CARMIL2;SEMA4D;ARHGEF39;NTRK3;SEMA4B;VEGFA;CXCL12;SNAI1;LGR6;FERMT3
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	84/274	2.808382e-04	1.425291e-01	0	0	1.614242e+00	1.320084e+01	KCNK5;KCNG2;KCNK6;KCNC3;KCNC4;ATP2A3;ATP2A1;SLC6A1;SLC6A2;SLC8A1;SLC8A2;SLC39A8;SCN5A;SCN1B;SLC39A4;KCNH2;SLC36A1;KCNH3;KCNH4;KCND1;SLC6A17;KCNH6;SCARA5;SLC30A3;KCND3;SLC11A1;SLC39A11;KCNK15;SLC6A12;KCNK16;SLC6A11;SLC39A13;CACNA2D4;KCNK17;KCNAB2;KCNAB3;SLC39A14;SLC9A5;SCNN1D;KCNQ2;SCNN1A;KCNQ4;ORAI1;SCN4A;GAS6;SCN4B;RHCE;HCN4;SLC24A4;HPN;CACNA1A;ATP1A3;ABCB8;ATP1A2;SLC6A20;KCNA7;CACNA1H;CACNA1G;SLC9A1;TRPM2;ASIC4;KCNV2;KCNN1;KCNN3;KCNN4;TRPM5;ASIC3;ASIC1;KCNJ4;KCNF1;SLC12A3;KCNJ11;KCNB1;KCNJ12;KCNJ14;TRPV2;SLC4A11;TRPV3;P2RX7;P2RX3;TRPV4;HCN2;KCNK3;SCN2B
