"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010975","regulation of neuron projection development","406/13655","453/18870",7.23507255529062e-20,4.61525278301988e-16,2.82624781607195e-16,"57142/1123/22871/9314/4734/26052/23043/10512/10371/10611/26115/55754/1948/57689/23189/27067/653/22876/22891/9863/8829/23499/1809/23369/7436/5584/80258/2889/5604/84709/4690/10152/2258/9037/7431/4131/54986/57609/6695/3480/57154/9723/27/2803/1000/5048/6259/8321/4133/466/5997/1496/9693/2932/55811/22906/9175/7504/5058/1600/9856/25/22902/2146/4780/26259/2909/5454/57698/950/4921/26230/84816/4593/140578/411/4897/5396/5793/23271/6616/9353/9798/5587/8428/7074/627/120114/238/221074/952/5780/2534/4916/81545/4915/1946/4139/26037/6383/5789/23345/3066/55714/5530/6696/5062/9706/6092/23327/23028/407006/25793/23242/10090/57520/55704/84062/6498/8837/3655/7025/23394/4803/5376/25987/23251/1716/157285/2042/5362/57498/1601/673/10507/10505/5754/91584/8507/51199/9638/23566/7143/4067/23191/1399/51265/2185/5764/79625/3475/1002/2335/23077/27020/90167/25791/27185/4919/7422/8850/11075/3601/8036/100528062/10509/999/9423/223117/23072/2048/5906/5063/65009/9139/10084/23011/8724/9897/7804/2043/54437/1523/2033/9860/3984/57118/154141/56965/64175/23303/4135/57611/2011/5802/23064/63923/1608/6474/23105/54664/114788/818/118813/220202/4756/51761/53335/84879/5649/3280/1268/80031/9912/5911/6376/349667/81565/23557/57580/780/10677/5605/153090/7474/5792/29956/4858/4038/1996/54915/152559/440730/6722/5800/10716/10013/10154/57556/57715/8153/54606/8851/3897/23098/4920/3792/7476/2672/6585/6387/11178/80725/4076/1398/7473/29904/7101/83999/57554/5176/9820/22854/6792/257194/10300/10494/162427/65981/4747/2670/2316/51393/3675/57463/2625/10519/1141/10938/56896/50487/160/5080/1826/393/51517/11141/51657/577/6422/23129/4137/389658/163404/1400/81618/2931/2580/1954/6794/1942/29116/1982/655/23316/23237/64221/6280/442890/1270/4898/8934/85358/64284/10498/23413/1382/112755/285016/1072/4776/64689/2056/7070/84079/8536/2281/407002/5361/816/4504/8482/2242/10458/114798/56963/8408/2895/85442/6049/10501/6911/84628/29993/162979/8175/8831/3706/124925/2896/547/4058/5274/2664/347733/64218/59341/7533/10500/26039/11344/89780/84446/57465/2049/5364/6900/4914/5458/112/6423/1136/129807/23654/5979/23363/54910/55558/115703/6405/1020/348/9024/5526/126520/2288/1627/79006/207/4099/154288/9762/5753/6324/482/27124/51225/116983/65078/26153/26012/1855/56920/3196/29882/574038",406
"GO:0007409","axonogenesis","400/13655","448/18870",7.16214322627504e-19,2.28436558202042e-15,1.39887965856351e-15,"57142/23022/1123/5803/8828/7204/10512/10371/351/4781/1948/57689/10890/2131/8829/23499/4853/3908/55740/7414/2737/56288/5604/26053/2258/9037/6586/4693/4131/57609/9637/3480/57154/9723/2803/1000/5048/1385/84665/6259/4133/9334/9201/3799/288/8301/1496/2932/8609/55811/1009/22906/9175/4983/7504/9369/5058/2115/85440/1600/65059/64283/9856/56956/25/22902/5747/658/2909/5454/57698/60/26230/140578/4897/84612/107/6616/9353/9241/7155/9798/4684/7074/627/334/3688/8997/2534/4915/23032/1946/6654/26037/123016/23767/6696/5062/9706/6092/1906/23768/23242/10090/6498/729920/23394/4803/6868/5879/25987/2042/2596/5592/150465/5362/27255/8633/214/673/10507/10505/9211/345651/5754/91584/51199/91653/9638/23566/7143/7976/596/51062/23191/85449/104/51265/2064/26128/6477/3475/1959/1002/494470/2335/23077/26999/56978/1813/1889/1909/23390/144165/27185/7422/2044/57408/8239/10509/8543/999/9423/223117/9378/53942/2048/2297/5063/23011/2043/3670/80208/8929/54437/3984/200933/5588/23114/7345/23303/4135/57611/2011/5802/10211/63923/10939/6474/59352/84631/23105/1605/118813/220202/4756/5015/8650/51761/1947/5649/644168/64843/80031/90249/6683/27023/9355/5797/885/151449/81565/3320/1436/91137/5605/10479/64855/22911/7474/11280/9890/6285/886/2047/23334/4858/4089/5459/4038/54915/3676/3925/6722/5800/10716/10013/10154/3800/57556/2676/57715/1908/8153/8851/25942/10439/3897/3792/7476/389549/5727/284382/170302/6585/6387/5076/153478/6812/7473/4009/284656/7101/1907/2637/22854/6792/4929/9344/10494/4747/2017/4130/51393/10678/5818/57463/256158/2625/1141/56896/5080/6608/57453/1826/322/3798/393/2636/7408/1785/23129/343472/4137/575/64919/4882/2736/1267/55201/4218/2263/6469/1954/6794/1942/219699/3326/1982/203228/655/3199/64221/4898/3996/84189/4854/54538/9253/1382/3913/2046/89884/7070/8941/5361/4504/8482/9048/57731/25894/54413/10458/1749/114798/10381/56963/8408/6049/10501/57549/84628/8831/4884/7080/79600/22865/440915/55701/2664/347733/64218/285220/10500/8506/11344/4744/89780/2668/84446/3975/2049/5364/6900/5864/654429/333/4914/5458/2051/152330/4851/2253/23654/5457/5979/54910/55558/6405/1020/2128/348/71/9024/8022/79006/4099/4804/137970/474/6324/26257/11023/3730/1943/65078/1855/445582/56920/29882",400
"GO:0031346","positive regulation of cell projection organization","322/13655","355/18870",5.91093326200159e-18,1.25686144261027e-14,7.69665731062734e-15,"2059/22871/26052/2823/57451/406991/51762/55754/5295/27067/653/9863/10602/6239/51196/8829/23499/1809/7401/23369/7436/5584/2889/5604/26053/4690/10152/9037/55604/4131/3480/57154/27/2803/23613/5048/324/8321/466/4739/5997/9693/6101/2932/55811/22906/9175/25/22902/2146/4780/26259/2909/57698/950/4921/26230/4593/2150/140578/411/10787/9353/9798/5587/7429/23603/8428/7074/64805/100506658/627/238/5168/2534/4916/81545/9750/4915/1946/5789/538/55714/6092/23028/407006/23242/158297/55704/6498/8837/3655/23394/4803/5879/22873/2042/10096/5362/57498/673/10507/153241/202018/5754/91584/8507/51199/998/9638/23566/4067/23191/51265/2185/5898/5764/79625/2475/1002/2335/79647/27020/90167/27185/4919/7422/8850/11075/79574/8036/100528062/9423/3064/54443/2048/5906/65009/9139/23011/8724/9897/7804/10097/139818/2043/1523/2033/55845/3984/57118/9662/56965/64175/3673/4135/57611/2011/23064/23433/54874/63923/6474/55329/54664/585/10801/118813/220202/23426/51761/7046/5649/5290/8874/1268/10163/23300/6376/81565/3320/780/10677/5605/11135/153090/7474/5027/1996/440730/6722/10013/1236/10154/6624/8153/54606/23580/3897/4920/1857/140469/6387/4076/7473/221908/29904/5880/57554/5176/3815/9820/6792/257194/10300/10494/162427/65981/4747/7043/2316/51393/1856/3675/57463/116985/10938/9148/50487/160/1826/51517/11141/51657/23129/4137/389658/163404/150696/1954/6794/1982/655/23316/64221/57787/26499/6280/442890/1270/4898/148170/1382/285016/6366/6714/1742/2056/9001/84079/8536/2281/5361/816/8482/55835/84299/2242/10458/114798/56963/29993/8175/146206/3706/2896/79734/4058/5274/2664/347733/26039/11344/10435/89780/57465/5364/49856/4914/5458/23654/7471/64787/5979/23363/55558/54869/348/6363/9842/5526/2648/126520/1627/9696/54849/79006/154288/5753/2660/6324/482/57175/51364/10807/5064/3630/375790/1855/3265/29882/574038",322
"GO:0050878","regulation of body fluid levels","330/13655","365/18870",8.17766692672113e-18,1.30413343313885e-14,7.98613735922687e-15,"9474/7498/221037/302/5567/308/2131/7414/685/7103/5618/5581/2191/1385/80856/5617/5873/5291/160851/196527/948/2355/7057/4780/3690/60/9162/7294/1432/7006/29071/2150/231/1131/5270/27347/3569/10855/57107/5578/2153/64805/10672/2152/170692/8835/81027/538/2244/4627/5530/5359/1906/84062/6484/5156/2313/5327/10391/5592/10758/5912/7450/2776/10451/4830/6777/84830/1080/2677/3360/6337/10551/4067/57493/2132/928/3091/2768/137964/8527/84959/3572/9060/1813/2778/10461/144165/7094/7422/10627/966/8648/595/11215/6814/5478/139596/4986/2048/4883/8546/2702/8323/150/6338/4645/1314/1448/8862/2979/5328/89781/2158/7421/5588/7432/3099/3315/857/9612/2149/5154/3673/3037/5021/8761/5336/5196/23657/2162/2621/1465/3717/1608/358/7980/7409/23173/65125/8526/239/7391/57835/55107/5340/653145/5290/10630/6288/5051/4939/27023/7410/84034/6521/6340/22915/725/780/5054/6532/350/5341/56302/2030/2814/3043/114897/83697/5155/10544/25946/2013/63036/6722/5800/50808/4762/90139/3783/6403/10019/3827/5627/3705/5294/6812/6850/134/2771/953/26276/100/1606/187/1128/958/140947/5265/65266/5329/1447/5580/558/2316/790/6582/2207/7301/9148/10077/1585/540/1579/3053/7035/4778/50848/2623/2821/3848/26258/2267/2066/22875/6469/2192/362/525/66002/1192/710/375033/634/554/135/80274/8525/139189/3998/5568/57834/51206/2815/2923/6714/388552/360/340205/133/2692/1511/11093/1311/6531/2147/7056/4879/3932/3273/51297/7454/51763/497189/171389/1952/7466/388931/6776/79803/9158/359/7376/2039/79001/5566/5055/1036/8692/242/55330/3083/5029/2159/59341/51043/3172/5624/4302/6343/10062/2160/89780/551/1497/8529/112/2155/10398/4583/7001/152/646960/4580/5028/348/8673/71/5023/2161/8858/11117/954/7392/151/3291/1056/4846/363/5777/2812/1609/83706/5345/4881/4987/6915/1535/9002",330
"GO:0042060","wound healing","377/13655","423/18870",1.52743221874602e-17,1.94869802467617e-14,1.19332651868768e-14,"131566/667/221037/10413/302/8573/23189/960/2069/6239/308/2131/23499/4853/23332/135228/7414/26509/90102/57591/7103/23671/2247/5581/23122/2191/949/3791/4638/80856/5873/5291/160851/196527/7042/948/5058/7057/9076/325/5747/4780/2909/3690/60/9162/7294/1432/4921/7006/3694/29071/2150/5547/2246/8324/5270/4088/9241/301/3569/7429/10855/5578/4763/2153/64805/100506658/3084/10672/6281/3688/2152/7168/170692/57822/7852/81027/2244/5467/4627/5530/8840/7128/5359/407021/1906/407006/3552/84062/8837/840/6484/55207/5156/6868/25987/5327/5592/1832/5912/7450/3479/2776/10451/84830/26127/5754/2677/10565/5894/1289/4067/928/3091/2064/2768/8527/79625/2475/84959/3572/2335/9060/79602/2778/10461/947/91782/6558/27183/221477/7094/7422/10627/966/57132/5468/6814/5478/94121/2048/83478/859/8546/8323/150/2626/10979/5328/253970/89781/4488/2158/5588/3315/857/2149/5154/3673/51510/54361/11235/50506/6385/8761/5336/5196/23657/2162/2621/1465/240/3717/1608/84962/358/7980/7409/23173/1605/23208/8526/239/7391/2624/8613/5340/79026/7046/653145/5290/10630/6288/128866/5051/375056/7410/3162/84034/6376/6521/1365/2876/51652/55612/22915/725/4321/780/5054/6532/350/5341/2814/3043/84750/7474/114897/5155/10544/5465/63036/6722/55966/4162/54566/3678/50808/5493/6431/389/6403/10019/7476/3827/5627/3705/5294/6812/6850/1398/309/54959/953/26276/58189/1606/2303/958/1839/3853/53905/5265/5329/5580/1364/558/2316/2207/7301/10077/120425/3053/7035/50848/2623/3848/4882/26258/1026/2267/22875/6469/2192/6609/4855/1192/710/375033/634/135/4772/80274/60681/8525/139189/3998/64094/407040/57834/246/51206/2815/2923/6714/388552/128272/25833/340205/1511/11093/1311/2065/2147/7056/51330/3932/3273/7454/1816/171389/388931/2828/1861/79803/9158/149461/146206/2039/79001/493829/5055/7040/55330/3083/2159/3172/5119/5624/25817/977/199731/2160/89780/116844/58529/5864/8529/94/2155/1265/10398/7001/83481/152/646960/23513/79643/5028/348/71/5023/2161/2125/8858/6556/11117/954/7076/151/130120/57175/5339/3640/4846/9066/5777/2812/1609/83706/3630/5345/6915/3265/406984/9002",377
"GO:0099177","regulation of trans-synaptic signaling","429/13655","490/18870",1.73470841942374e-16,1.84428416791734e-13,1.12938648148798e-13,"57142/57231/22871/7204/351/8573/7337/57689/27067/114781/2890/259232/8898/3908/26509/4131/2693/23613/5581/1000/5048/5621/5030/9465/23228/3799/22849/11252/55638/9693/2932/1009/4983/5999/4208/25/6869/9162/5786/84896/6507/5071/55607/5270/5552/2903/107/6616/794/9241/9215/23085/2894/2171/4763/25897/2900/23236/22986/627/2898/3688/952/2534/10718/4915/10368/26037/22883/5789/1814/23345/154/100302135/5530/1906/57502/9229/79772/440275/3356/84062/5924/5594/23394/4803/5327/3745/6780/6809/114/5743/673/9498/1812/9211/134957/64854/64084/2569/9187/773/7143/5217/64101/3351/10769/23191/2185/136/1979/5764/7532/8291/65018/1959/3156/9456/1813/90342/594857/3553/6558/84961/27020/3092/27185/2904/2918/6347/9590/10814/477/7779/321/999/23732/9378/4297/2048/5906/7804/2043/54899/6857/3269/150/22987/5923/5577/27345/6622/140/200933/8087/57406/320/729230/3786/10755/2149/9899/23096/5802/81539/4204/5021/10211/5641/9101/6505/5152/23657/2893/23349/27092/54434/3717/22999/6533/1605/23208/8526/58512/54407/9699/57616/793/55737/440279/8224/5649/100302117/8878/1268/9912/22839/57537/22941/3845/6376/9775/388336/23557/5913/785/1138/6532/488/468/7474/10590/9890/6285/2047/5579/2899/54915/2550/43/6810/55784/6722/6865/613/10013/27091/10874/2891/590/26001/2913/80307/51304/2897/4920/7476/10369/116443/11178/26059/23385/6812/134/2771/148/6547/1139/7101/9627/3815/1128/10858/22854/6792/1201/6853/815/11170/29/4747/4130/1524/2670/140730/100422913/5914/1269/7305/91851/1141/1395/2914/9148/56853/91683/8973/1142/2695/5335/339302/4137/575/5334/9145/2917/4218/2983/2915/23154/5601/1977/23316/3710/23237/5413/25769/135/85358/9228/59284/23025/8525/5024/8938/2911/112755/5595/4776/1742/57282/9001/1759/57617/27253/6804/6543/816/2912/266743/4908/6529/57497/54413/10458/2895/6844/774/1143/57338/6344/23621/1816/5590/8541/4761/6855/152404/9783/5575/25953/84628/27065/392862/253980/127262/84502/407052/8831/9746/2906/5566/9381/2901/2982/2852/3706/57596/347733/9463/66000/79012/7533/6536/26232/4355/10815/1129/10675/632/6343/3060/41/4744/729956/89780/9294/84446/57465/6900/80863/5864/1636/59283/3766/2905/4914/1760/2902/28964/1136/729993/152330/869/409/766/7425/177/10636/5028/3814/5582/1020/50944/348/5023/6860/2648/56301/1627/375/5100/440829/9370/2892/85445/4804/57555/56729/9066/4909/3630/26012/1855/23542/3265/10288/29882/116444",429
"GO:0050804","modulation of chemical synaptic transmission","428/13655","489/18870",2.11336326861577e-16,1.92587775578572e-13,1.17935204358393e-13,"57142/57231/22871/7204/351/8573/7337/57689/27067/114781/2890/259232/8898/3908/26509/4131/2693/23613/5581/1000/5048/5621/5030/9465/23228/3799/22849/11252/55638/9693/2932/1009/4983/5999/4208/25/6869/9162/5786/84896/6507/5071/55607/5270/5552/2903/107/6616/794/9241/9215/23085/2894/4763/25897/2900/23236/22986/627/2898/3688/952/2534/10718/4915/10368/26037/22883/5789/1814/23345/154/100302135/5530/1906/57502/9229/79772/440275/3356/84062/5924/5594/23394/4803/5327/3745/6780/6809/114/5743/673/9498/1812/9211/134957/64854/64084/2569/9187/773/7143/5217/64101/3351/10769/23191/2185/136/1979/5764/7532/8291/65018/1959/3156/9456/1813/90342/594857/3553/6558/84961/27020/3092/27185/2904/2918/6347/9590/10814/477/7779/321/999/23732/9378/4297/2048/5906/7804/2043/54899/6857/3269/150/22987/5923/5577/27345/6622/140/200933/8087/57406/320/729230/3786/10755/2149/9899/23096/5802/81539/4204/5021/10211/5641/9101/6505/5152/23657/2893/23349/27092/54434/3717/22999/6533/1605/23208/8526/58512/54407/9699/57616/793/55737/440279/8224/5649/100302117/8878/1268/9912/22839/57537/22941/3845/6376/9775/388336/23557/5913/785/1138/6532/488/468/7474/10590/9890/6285/2047/5579/2899/54915/2550/43/6810/55784/6722/6865/613/10013/27091/10874/2891/590/26001/2913/80307/51304/2897/4920/7476/10369/116443/11178/26059/23385/6812/134/2771/148/6547/1139/7101/9627/3815/1128/10858/22854/6792/1201/6853/815/11170/29/4747/4130/1524/2670/140730/100422913/5914/1269/7305/91851/1141/1395/2914/9148/56853/91683/8973/1142/2695/5335/339302/4137/575/5334/9145/2917/4218/2983/2915/23154/5601/1977/23316/3710/23237/5413/25769/135/85358/9228/59284/23025/8525/5024/8938/2911/112755/5595/4776/1742/57282/9001/1759/57617/27253/6804/6543/816/2912/266743/4908/6529/57497/54413/10458/2895/6844/774/1143/57338/6344/23621/1816/5590/8541/4761/6855/152404/9783/5575/25953/84628/27065/392862/253980/127262/84502/407052/8831/9746/2906/5566/9381/2901/2982/2852/3706/57596/347733/9463/66000/79012/7533/6536/26232/4355/10815/1129/10675/632/6343/3060/41/4744/729956/89780/9294/84446/57465/6900/80863/5864/1636/59283/3766/2905/4914/1760/2902/28964/1136/729993/152330/869/409/766/7425/177/10636/5028/3814/5582/1020/50944/348/5023/6860/2648/56301/1627/375/5100/440829/9370/2892/85445/4804/57555/56729/9066/4909/3630/26012/1855/23542/3265/10288/29882/116444",428
"GO:0006816","calcium ion transport","392/13655","445/18870",3.62344464228658e-16,2.88924417164326e-13,1.76928987730599e-13,"81671/9474/5142/9472/2823/406991/302/5144/8573/817/259232/845/51196/6769/6375/90550/805/2247/4988/1729/5581/2641/5621/117531/4638/23007/3709/1756/8065/196527/9446/5999/1950/5788/25/3973/3690/27032/1499/2903/5332/2631/5587/10367/9722/356/23236/6786/2847/2280/2534/130507/63933/56704/57214/6546/3603/55858/7852/10368/5987/1814/25998/801/5530/6334/3958/1906/4842/6588/3356/57620/196051/493/7531/79054/123041/54822/80036/255231/5743/55636/221154/7225/623/1812/6352/3685/57685/1234/9187/773/8614/55584/4067/596/27069/2829/2185/159371/7223/84959/9456/1813/3708/1909/2035/6781/91404/6263/7416/662/7220/2904/283652/287/6347/5371/55799/477/7779/6717/6548/3064/859/114789/84766/24145/150/80208/781/117532/10268/6622/2645/7421/857/79568/53373/491/2149/151651/6520/825/196996/168507/777/5336/2621/27092/10939/57158/9033/274/58515/6335/9455/4283/5535/818/1179/55283/3627/79026/5311/6373/84876/3280/1230/10316/6355/140803/6376/29927/799/785/65267/387129/51669/56302/488/2814/347732/64072/11280/5155/56923/5027/5579/5159/51475/8989/776/5031/27091/1236/5354/304/8832/29763/3783/2539/5025/10681/7009/9629/10369/116443/2701/55503/6387/5294/4308/2771/309/6351/931/148/56344/246329/9454/6547/1139/117/187/775/481/22821/5957/815/201140/1447/2316/51393/6261/7341/219931/1141/114780/6332/5335/11027/786/80024/578/54795/5333/846/93589/10343/5664/4985/57419/9914/57119/4923/342372/6262/3710/5170/117144/54499/59285/25769/135/7439/59284/140738/54836/6331/5024/407040/6329/57190/23413/2815/6366/27075/779/7442/2056/783/27112/9001/7070/8911/2281/91689/6543/816/10523/10267/57113/844/2147/378807/79041/56848/10266/3932/774/57338/6348/782/581/115352/51763/5319/6406/7466/80228/57053/84502/353514/945/2906/5566/7222/2852/2859/2946/54106/10859/9478/8996/59341/162514/342667/3954/79085/5310/808/3060/41/7226/89780/29850/574501/706/1636/59283/406904/2905/5330/2902/9127/6336/1394/93129/784/8416/492/442901/6326/487/1020/6363/4878/5023/57192/1594/778/920/11151/9254/57165/1815/375346/168620/5331/8912/930/3596/8913/3208/2864/4846/9651/5777/2812/100126336/22953/406990/489/1137/255057/1535/57010/9002/5026/10288/116444",392
"GO:0010720","positive regulation of cell development","391/13655","444/18870",4.44005837541873e-16,3.1470147085329e-13,1.92714112645367e-13,"861/5803/406991/9655/3606/4124/8737/55626/27067/22891/8829/23499/4853/5584/1462/2737/5139/3575/5604/57492/2309/9037/865/4131/8289/399/7292/57154/2247/5583/4988/2803/170825/5048/3593/1385/4739/55811/50604/22906/9175/2124/169200/5788/7048/22902/26259/57698/60/26230/1499/1003/140578/3142/5270/9353/301/8654/3569/652/6009/7189/9798/646/5578/11221/7074/627/7516/55795/3688/7520/4915/1946/4673/644943/7852/5789/3066/1404/5530/6092/6605/23028/1435/407006/3566/6498/3146/23394/4803/6595/10221/9398/5362/50937/23013/6461/673/29117/6777/4092/8600/10507/7052/91584/51199/81501/23566/939/7976/4067/596/5591/23191/51265/3091/7424/6602/5764/22890/2475/1959/3600/1002/118/6599/3572/2335/841/1813/90865/677/5896/4036/3553/27020/27185/7422/10125/133522/10385/2119/3601/55193/118738/100528062/7097/9423/57521/2048/4254/604/146433/23011/1638/7804/8546/2043/9308/8744/86/1523/10456/3984/7071/56965/4602/7535/4135/3586/57611/128506/6597/4352/149233/4204/5196/2621/22954/3400/6474/57178/6601/274/4860/1605/26011/64410/5324/118813/8772/51561/8650/5649/3280/3707/1230/8876/942/3845/6376/2353/3065/5605/4323/3122/55274/64855/9580/4179/3635/3565/63925/941/6722/10215/10013/10154/3605/8153/6659/3897/4920/8943/146850/1378/63827/140685/2547/6387/406937/51176/23376/6850/4076/7473/27177/29904/100/7101/5176/3815/9820/6792/6598/56998/3567/54209/10494/65981/4747/1524/2670/558/51393/10524/3135/57463/5914/7305/2625/9092/9148/50487/5080/6608/1826/3071/11141/50848/23129/7122/4137/3398/443/2736/650/864/8111/6469/6666/2915/1954/6794/1982/6603/23316/284403/5105/84807/4898/972/85358/745/51593/9253/3976/1382/6692/114548/3059/11006/6688/64115/7732/9001/84079/176/5361/816/3559/145864/8482/7704/2242/7472/10458/114798/5590/7480/1181/54440/3594/23440/9840/1463/79576/2852/3706/7040/54106/3965/6663/2664/60484/51043/8651/5624/23405/26039/50943/3458/11344/54997/22933/89780/9294/57465/706/5364/8140/1636/5458/6664/6604/4851/23654/4654/5457/5979/23363/55558/177/4656/10636/51412/30812/4821/6363/429/7133/920/1627/89/79006/4099/9370/154288/57165/3297/101/1960/259307/84630/404037/7161/63950/84504/10288/29882",391
"GO:0045785","positive regulation of cell adhesion","421/13655","482/18870",8.34602042467549e-16,5.3239264289005e-13,3.26021913641798e-13,"1021/861/3987/7402/9448/7082/406991/9655/3606/2113/8728/1948/3915/55626/960/6789/57829/6239/8829/3908/80380/6375/2737/3575/8631/84978/4690/57492/2309/55604/1803/8995/56477/865/8289/399/7292/151887/27/5581/3593/3791/3912/4739/288/22920/342184/2932/7042/5795/948/5788/7048/25/10725/3690/60/4301/7412/1012/3142/29126/7010/51571/26191/4088/301/3569/7189/3716/1295/5578/11221/64805/55083/51144/54453/940/6281/10563/7168/2534/4651/1326/2244/25890/6093/5530/29851/2650/9435/6605/284/2651/463/1435/3566/970/3552/3146/3655/6484/5879/81704/7037/6595/6809/3479/6461/1601/10370/673/10451/29117/57669/6541/6777/4092/8600/7052/6352/3685/998/939/80173/10551/4067/1399/80005/2064/6602/2185/9806/22890/79625/2475/1793/3600/5420/6599/961/3572/2335/10085/472/5896/57091/3553/8440/27185/7422/10125/7525/3485/10385/6347/55193/59339/84466/91663/4254/604/8546/2043/9308/79679/8744/10979/86/11148/5588/7535/729230/857/9223/3673/3586/54361/6597/3037/149233/6385/10211/406915/240/8861/3717/133584/57178/3108/6601/58515/4860/3329/7409/55679/1605/5212/5724/3117/3133/64410/10326/8613/8772/51561/1947/3109/3280/5290/10630/8874/3707/6288/921/8876/942/7030/84034/6376/708/2199/136227/55612/22915/57580/3481/3122/55274/7474/9580/4179/10164/6708/5155/6401/9265/2013/3565/941/10808/55423/3676/6810/23149/1236/54566/3678/11126/25930/3105/6403/6659/912/64926/100133941/140885/8943/146850/2041/1378/6387/3952/51176/923/3112/6850/6188/1398/54518/27177/9289/100/402/2303/3592/3111/64127/6598/7248/3689/30835/11078/5329/2316/1307/10524/9647/5645/3675/4653/284217/3135/5914/6370/2625/10519/9092/1604/10076/3071/50848/6422/1445/3120/7016/2736/864/6469/6666/80381/201163/6603/655/4838/3119/5170/5105/84807/3113/4680/972/84433/8740/4811/7297/3976/3956/26073/246/3913/811/51206/6366/114548/25865/11006/6714/375567/2056/64115/916/7070/1511/10562/285613/3559/7704/1725/3728/6237/3115/199/3932/84868/3273/3118/5590/7480/3127/78986/54440/388931/3594/2525/9840/79576/5034/57678/10148/2319/3965/10859/29984/51043/8651/10675/50943/3458/89780/8013/255743/3373/6423/6504/8646/9780/7784/4284/6604/5979/407048/177/51412/5296/6363/3654/6693/201294/7264/920/11151/2294/207/11117/115650/101/30008/1960/259307/975/1991/566/10272/5777/126259/5345/8764/2523/8784/10288",421
