Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Human_Gene_Atlas	Lung	106/299	2.380798e-08	1.976062e-06	0	0	2.015422e+00	3.537720e+01	VIPR1;TPSB2;AQP1;CXCL16;CDH5;VSIG2;MAP3K6;SOX7;TNS1;SLC16A5;IL15RA;MYLIP;CARD10;CISH;ARRDC2;CACNA2D2;MCEMP1;PGC;ADCY9;ADAM15;DDIT4;SLCO2A1;SCNN1A;RPP25;SLC27A3;ABCG1;EPAS1;CABP7;NPR1;LTBP4;LTBP2;HIGD1B;AGER;TMEM125;RRAS;SLAMF8;TSPAN4;STXBP6;SLC19A1;S100A10;FZD2;FOXF1;WFS1;ABCA3;SMAD6;MARCO;CSPG4;LGMN;ACVRL1;DOCK6;CLIC5;ARRB1;LRRC32;MSLN;CRTAC1;MMP28;CA4;CTSH;ACP5;TPSAB1;CTSD;SFTPB;DUSP1;SFTPC;GAA;RIPK4;BGN;EMP2;UPK3B;TNFRSF1A;TBC1D2;GPRC5A;SLCO4A1;COL6A2;MMRN2;GAS6;MGLL;AVPI1;ENG;RAMP2;MEGF6;GRN;NXN;PRELP;CRIP1;CST6;DLL1;RASIP1;CYGB;PDLIM1;MUC1;CLEC3B;PDLIM2;TMEM204;RABAC1;FARP1;CYB5A;PPP1R14A;IRX3;TIE1;GPR4;MLPH;DLC1;TACC2;PNPLA6;FOLR1
Human_Gene_Atlas	Placenta	119/405	1.331186e-04	5.524422e-03	0	0	1.522376e+00	1.358610e+01	SERPINE2;C4ORF19;F13A1;FADS3;CDH5;STS;PLAU;SLC39A8;PRSS8;EPHB2;SYNPO;TGM2;MYLIP;COL27A1;MORC4;CISH;MSX2;DAPK1;IGFBP3;PSG1;PSG2;ALPPL2;PGF;PSG9;PROCR;C1ORF115;SPINT1;COL4A2;PPP1R3B;PAPPA;SLCO2A1;PSG6;ADAM12;PTGES;CSF1R;NOTCH3;DLX4;EPAS1;MAOA;CSH1;EBI3;HTRA1;FBLN1;GATA2;SLC9A1;HSD11B2;SLC19A3;PLAC1;PLAC4;HEXIM1;TFAP2A;TFPI2;PRG2;H19;ALPP;TREML2;SDC1;LGMN;CDKN1C;CPM;TINAGL1;SLC44A2;LAMC3;FLT4;SNAP23;WFDC1;CPZ;SLC6A2;PTPRF;AFF1;ADAMTSL4;C1QTNF6;TIMP3;EFHD1;CD34;TEAD3;GAA;PLEKHG6;BGN;DUSP9;CDYL2;SLC7A4;TGFBR3;MMP11;MMRN2;PECAM1;B3GNT3;ITGA5;CD46;SLC29A3;ENG;COLEC12;CEBPB;COL15A1;SEMA3G;GDPD5;KRT86;APOLD1;GPR151;CLN3;P2RY6;SH3TC2;PLAGL1;MICALL1;MAN1C1;PCDH1;GABRE;MEST;SLC35A2;NOS3;FAM46A;PLEKHA6;KISS1;TPPP3;RYBP;TMEM54;TSPAN18;LEP;TACC2
Human_Gene_Atlas	CerebellumPeduncles	46/137	8.051452e-04	2.227569e-02	0	0	1.840997e+00	1.311616e+01	CAMK2B;SPTBN4;BRSK2;CHRD;CACNA1A;NRXN2;NDRG2;AFF3;CXXC5;SLC8A2;SAMD14;CYP26B1;SYNGAP1;MMP24;GRM4;ZIC2;PTCHD1;MCF2L;CDH22;HOMER3;NPTX1;SLC25A23;PPFIA4;TP53I11;GABRD;PDK2;GALNT9;GARNL3;PLEKHG3;SYT2;UNC5B;KCNJ12;IQSEC3;ADAM11;H2AFV;ETV1;MUC3A;CEACAM19;YIF1B;TIAM1;CACNB4;LPCAT4;FAT2;PICK1;CDH15;SCN2B
Human_Gene_Atlas	Adipocyte	50/181	3.275608e-02	6.796887e-01	0	0	1.387795e+00	4.744409e+00	CPM;SNED1;CLIC4;CSF1;ITGB5;DBI;CHRDL1;TSKU;COMP;LIPE;ADAMTS2;CTSK;TIMP1;HADH;GYG2;GLUL;TIMP4;PHLDA3;PDGFRB;DGAT2;MMP2;COL6A2;GPD1;LGALS12;COL6A1;MXRA8;CHI3L2;COL6A3;ITGA7;GAS6;FKBP5;LRP1;PCOLCE2;C1S;FBLN2;AGPAT2;FBLN5;NMB;MCAM;CYBRD1;G0S2;NR1H3;PODN;EHD2;FABP4;CILP;COL5A3;COL20A1;CD248;CRLF1
Human_Gene_Atlas	Tongue	32/115	6.897881e-02	9.999956e-01	0	0	1.400273e+00	3.744269e+00	IL1RN;FHL1;LYPD3;TXN;PPL;EVPL;TGM1;CAPNS2;TRIM29;GALR2;MYOZ3;SFN;PITX1;DSP;ZNF185;KRT4;FAM46B;LRRN2;KRT5;SYPL2;CNFN;SULT2B1;PPP1R3C;KRT16;KRT15;KRT14;LY6D;PKP1;MAL;PKP3;S100A8;IVL
Human_Gene_Atlas	Cerebellum	27/108	2.275100e-01	9.999956e-01	0	0	1.209400e+00	1.790590e+00	CLSTN3;MEGF11;NAB2;RASGRF1;SEZ6;PPM1H;CACNA1A;PIK3R3;NDRG2;SLC8A2;CACNA1G;CYP26B1;HOMER3;EPHB1;GABRD;TIMP4;KCNJ12;NFAM1;MICAL2;ETV1;ATP2B2;TIAM1;COL6A1;TYRO3;FAT2;ALDOC;SCN2B
Human_Gene_Atlas	CingulateCortex	9/33	2.731743e-01	9.999956e-01	0	0	1.359853e+00	1.764607e+00	MEG3;RGS16;NTRK3;AQP6;TACR2;KIF17;ABCC12;CFB;CNGB1
Human_Gene_Atlas	TemporalLobe	9/34	3.056694e-01	9.999956e-01	0	0	1.305375e+00	1.547198e+00	ITGAM;LTB4R2;HTRA4;CAMK2A;AGAP2;SYT15;FMN1;HIF3A;UPK3B
Human_Gene_Atlas	BronchialEpithelialCells	64/280	3.292117e-01	9.999956e-01	0	0	1.074969e+00	1.194349e+00	LAD1;CDKN1A;LAMC2;CELSR1;BZW1;MT2A;BAIAP2L1;TRIM7;CDH3;PLAU;SOX15;DSE;SLC16A3;TP63;CARD10;S100A2;ANXA3;SH2D3A;ITGA3;FST;TMEM40;RRAS2;KRT5;F3;TBC1D2;CDCP1;IRF6;MDFI;MT1E;SHC1;LAMA3;TGFA;TXN;SEMA3F;PORCN;GPR153;P2RY2;MICALL1;CLCA2;PLEK2;SFN;FLNB;EPS8L2;S100A14;TSPAN1;S100A10;LAMB3;WNT7A;CORO2A;SSH3;MAPK13;FERMT1;EHD2;KRT19;KRT17;GJB3;ARTN;FXYD3;COL7A1;GJB5;KRT14;SERINC2;MDGA1;LRP11
Human_Gene_Atlas	Pancreas	22/96	4.182763e-01	9.999956e-01	0	0	1.077884e+00	9.394978e-01	CPA2;CPA1;KLK1;SH2D3A;LAMA3;RASSF7;PIGZ;KIF12;CEL;HOXA13;KLK7;WNT6;FRAS1;IGKC;PRR15L;RHPN1;DPEP1;PKP3;RAB7B;SLC39A4;ARHGEF5;PROM2
