Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Jensen_DISEASES	Hypokalemic periodic paralysis	8/13	2.124960e-03	9.999945e-01	0	0	5.807737e+00	3.574083e+01	RYR1;XK;KCNE3;KCNJ12;KCNE4;SCN4A;CACNA1S;CLCN1
Jensen_DISEASES	Capillary hemangioma	7/11	3.161910e-03	9.999945e-01	0	0	6.351146e+00	3.656088e+01	FENDRR;FLT1;FLT4;ECSCR;PROM1;CD34;VEGFA
Jensen_DISEASES	Pulmonary alveolar proteinosis	7/11	3.161910e-03	9.999945e-01	0	0	6.351146e+00	3.656088e+01	SFTPB;MUC1;SLC7A7;ABCA3;CSF2RB;GATA2;ABCG1
Jensen_DISEASES	Epidermolysis bullosa	8/14	4.021549e-03	9.999945e-01	0	0	4.839472e+00	2.669495e+01	DSP;LAMB3;ITGA3;COL7A1;KRT14;LAMC2;KRT5;PLEC
Jensen_DISEASES	Leukocyte adhesion deficiency	8/14	4.021549e-03	9.999945e-01	0	0	4.839472e+00	2.669495e+01	FERMT1;ITGAM;ITGAD;ITGAX;ITGAL;RASGRP2;ICAM1;FERMT3
Jensen_DISEASES	Degenerative disc disease	14/33	5.812477e-03	9.999945e-01	0	0	2.675945e+00	1.377509e+01	SDC4;VDR;MMP1;MMP3;HTRA1;BGN;TNF;BMP7;ACAN;MMP13;CILP;COL9A3;TIMP1;COL9A2
Jensen_DISEASES	Holoprosencephaly	5/7	6.673913e-03	9.999945e-01	0	0	9.070023e+00	4.543672e+01	ZIC2;PTCH1;SIX3;FGFR1;GLI2
Jensen_DISEASES	Multiple epiphyseal dysplasia	4/5	9.034173e-03	9.999945e-01	0	0	1.450960e+01	6.829295e+01	COMP;SLC26A2;COL9A3;MATN3
Jensen_DISEASES	Periventricular leukomalacia	4/5	9.034173e-03	9.999945e-01	0	0	1.450960e+01	6.829295e+01	GPR17;SERPINH1;CPVL;MYT1
Jensen_DISEASES	Popliteal pterygium syndrome	4/5	9.034173e-03	9.999945e-01	0	0	1.450960e+01	6.829295e+01	RIPK4;SFN;GRHL3;IRF6
Jensen_DISEASES	Scleritis	4/5	9.034173e-03	9.999945e-01	0	0	1.450960e+01	6.829295e+01	PRTN3;TNFRSF1B;SRCIN1;TNF
Jensen_DISEASES	Epidermolytic hyperkeratosis	6/10	9.504257e-03	9.999945e-01	0	0	5.442579e+00	2.534073e+01	FLG;KRT16;KRT2;IVL;PADI1;KRT9
Jensen_DISEASES	Pemphigus	6/10	9.504257e-03	9.999945e-01	0	0	5.442579e+00	2.534073e+01	DSP;PKP3;PPL;EVPL;TNFRSF21;PLEC
Jensen_DISEASES	Weill-Marchesani syndrome	7/13	1.090385e-02	9.999945e-01	0	0	4.233557e+00	1.912992e+01	FBN3;ADAMTS13;ADAMTSL4;PAPLN;ADAMTS17;LTBP2;ADAMTS10
Jensen_DISEASES	Exanthem	14/36	1.403084e-02	9.999945e-01	0	0	2.310601e+00	9.858173e+00	PDGFRB;IL1RN;ACE;PPP2R3B;MEFV;TNFRSF1B;TNF;KALRN;HSPG2;TNFRSF1A;VEGFA;CD79A;CD4;PRTN3
Jensen_DISEASES	Nevoid basal cell carcinoma syndrome	5/8	1.463364e-02	9.999945e-01	0	0	6.046296e+00	2.554217e+01	SHH;PTCH1;GAS1;GLI1;GLI2
