Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PanglaoDB_Augmented_2021	Peri-islet Schwann Cells	52/114	1.856710e-10	3.286376e-08	0	0	3.510334e+00	7.865620e+01	NCKAP1;CSRNP3;TENM3;FAM13C;ITSN1;PTPN21;ANTXR1;TMEM47;GJA1;LRRTM1;TRIM2;DPYSL3;EDIL3;TEAD1;RBFOX2;CACNA2D1;ANK2;GFRA1;EML1;ENAH;GPRC5B;MAP1B;ALDH7A1;PDZRN3;CHST3;YAP1;NTM;PRICKLE2;LRP4;FIGN;PTN;PCDH18;SLITRK2;FRZB;SLITRK6;SLIT2;MPDZ;GPC6;CAP2;ARNT2;PARVA;LARP6;PBX1;GULP1;TJP1;TMEM98;FAT1;ID4;PLP1;NES;FBXL7;FERMT2
PanglaoDB_Augmented_2021	His Bundle Cells	45/98	2.346481e-09	2.076636e-07	0	0	3.549154e+00	7.052293e+01	NCKAP1;TENM3;NTM;LAMA4;ITSN1;PTPN21;FIGN;ANTXR1;FGF2;PCDH18;AKAP12;TMEM47;GJA1;FLRT2;CALD1;DPYSL3;APBB2;RNF150;SLIT2;BVES;MPDZ;GUCY1A2;WWTR1;ZNF462;LIMCH1;CACNA2D1;LRRC49;RASSF8;ANK2;PARVA;EML1;LARP6;ENAH;TJP1;LRCH2;PPFIBP1;MAP1B;ALDH7A1;NES;ZNF532;FBXL7;FERMT2;BMPR1A;CHST3;RBMS3
PanglaoDB_Augmented_2021	Kidney Progenitor Cells	45/105	3.238335e-08	1.910618e-06	0	0	3.133719e+00	5.404294e+01	FHOD3;YAP1;NCKAP1;FOXC1;TENM3;CITED1;PTPN21;LRP4;FIGN;ANTXR1;CNN3;PRTG;ADAMTS15;KIAA1549;CDH2;SOX9;SLIT2;MPDZ;TEAD1;GPC6;CD276;CAP2;RBFOX2;AADAT;CACNA2D1;EYA4;NR2F1;GPX8;GNG12;MID1;ZFHX4;LARP6;ENAH;LRCH2;TUBB2B;MEX3A;DDAH1;GLRB;MAP1B;FAT1;ID4;NES;FERMT2;PFN2;CHST3
PanglaoDB_Augmented_2021	Radial Glia Cells	45/114	5.744033e-07	2.340708e-05	0	0	2.723446e+00	3.913573e+01	NLGN1;CSRNP3;FAM13C;NTM;PLPPR4;TMEM200C;PHYHIPL;LRP4;SLC35F1;PTN;PCDH17;NPAS3;TMEM47;GJA1;PTPRZ1;MAP2;TRIM2;DPYSL3;SLIT2;LRRC4C;GPM6B;MAPK4;PPFIA2;MARK1;PURG;GUCY1A2;ARNT2;NTRK2;VCAM1;CACNA2D1;DCLK2;ANK2;MAPK10;LRCH2;GAP43;GPRC5B;ADGRB3;MAP1B;RCAN2;ID4;PLP1;ZNF536;FAT3;PDZRN3;FBXL7
PanglaoDB_Augmented_2021	Podocytes	64/184	6.612170e-07	2.340708e-05	0	0	2.231127e+00	3.174712e+01	NCKAP1;DOCK5;GOLIM4;PTPN21;ANTXR1;RND3;TMEM47;GJA1;DACH1;EFEMP1;PLCE1;PLS3;THSD7A;TEAD1;UNC13B;CADPS2;RBFOX2;WSB2;DST;LIMCH1;LRRC49;MAGI2;MID1;KIAA1217;ENAH;TANC1;DDAH1;PALLD;COL4A5;CHST3;YAP1;FOXC1;PLEKHH2;NPR3;NTN4;PRICKLE2;RASAL2;EPB41L5;CALD1;APBB2;LRIG3;SNX7;MPDZ;SRGAP1;CAP2;WWTR1;STARD13;RASSF8;PARVA;GNG12;CDC42BPA;SULF1;ARHGAP24;QKI;AIF1L;MYO1D;TJP1;MYO1E;KITLG;NFIB;FAT1;FAT4;FERMT2;LGR4
PanglaoDB_Augmented_2021	Osteocytes	40/98	8.672873e-07	2.558498e-05	0	0	2.878194e+00	4.017354e+01	YAP1;SRPX;NRP2;TENM3;PTPN21;PLAT;PTN;ANTXR1;PCDH18;RND3;CNN3;EFNB2;TMEM47;ADAMTS15;GJA1;CALD1;DPYSL3;PDPN;PLS3;HAS2;SLIT2;SNX7;CD276;TCEAL9;WWTR1;ZNF462;MYO10;TPBG;GPX8;PARVA;GNG12;MID1;CTTNBP2NL;ENAH;PXDN;SNAI2;NES;FBXL7;FERMT2;CHST3
PanglaoDB_Augmented_2021	Gamma (PP) Cells	47/128	3.619329e-06	9.151731e-05	0	0	2.422531e+00	3.035243e+01	PTGFR;SNAP25;PXK;CSRNP3;FAM13C;PLPPR4;PHYHIPL;PPP1R9A;PCDH17;STOX2;FLRT3;MAP2;ERBB4;FRZB;TRIM2;SLITRK6;THSD7A;PPARGC1A;SYBU;MAPK4;PPFIA2;CADPS2;GUCY1A2;CMTM8;NTRK2;LIMCH1;LMO3;PCDH20;ANK2;UNC5C;ESRRG;ABCC9;SORBS2;PROX1;PBX1;MAPK10;TOX3;MEIS1;FGF14;NFIB;RCAN2;CNTN1;ID4;RIMBP2;SPARCL1;FGF12;RAPGEF4
PanglaoDB_Augmented_2021	Glomus Cells	46/127	6.970124e-06	1.542140e-04	0	0	2.370370e+00	2.814549e+01	TENM3;FAM13C;NTM;PLPPR4;PRICKLE2;PTPN21;LRP4;FIGN;PTN;ANTXR1;TMEM47;GJA1;CALD1;FRZB;DPYSL3;SLIT2;DRD2;MPDZ;EDIL3;TEAD1;GPC6;CAP2;GUCY1A2;ARNT2;RBFOX2;KCNJ8;LIMCH1;CACNA2D1;NR2F1;ANK2;GFRA1;LARP6;LRCH2;GAP43;GPRC5B;FNDC4;MAP1B;CTH;ID4;VIM;NES;CRYAB;PDZRN3;FBXL7;FERMT2;CHST3
PanglaoDB_Augmented_2021	Tanycytes	44/121	9.730046e-06	1.913576e-04	0	0	2.384447e+00	2.751721e+01	CSRNP3;FAM13C;NTM;COL11A1;PLPPR4;TMEM200C;PRICKLE2;LRP4;PTN;PCDH18;TMEM47;STOX2;GJA1;MAP2;FRZB;TRIM2;DPYSL3;SLIT2;DRD2;MPDZ;EDIL3;PRKG1;MAPK4;VAT1L;MARK1;GUCY1A2;CACNA2D1;DIO2;ANK2;GFRA1;PBX1;MAPK10;LRCH2;GAP43;GPRC5B;VCAN;FNDC4;MAP1B;RCAN2;ID4;NES;CRYAB;PDZRN3;FBXL7
PanglaoDB_Augmented_2021	Melanocytes	47/133	1.188509e-05	2.103661e-04	0	0	2.280974e+00	2.586677e+01	YAP1;SRPX;SLC45A2;NRP2;BNC2;LAMA4;TYRP1;PRICKLE2;PTPN21;PLAT;RASAL2;PTN;ANTXR1;RND3;EPS8;SLK;KLC2;SRPX2;CALD1;SH3PXD2B;PXDC1;ITGAV;HMCN1;SOX9;FILIP1L;TEAD1;SASH1;WWTR1;POSTN;STARD13;DST;PRRX1;RASSF8;MITF;PRKCA;PARVA;GNG12;TANC1;PPFIBP1;FRMD6;FAP;PALLD;COL5A2;SNAI2;CRYAB;CHST3;DDR2
