Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Jensen_DISEASES	Kidney cancer	646/2584	5.327972e-14	7.373914e-11	0	0	1.457883e+00	4.455761e+01	ITSN2;USP6NL;NCKAP1;TRIO;WIPF1;ZNF292;ITSN1;DCAF8;SMC5;BACH1;ABCA13;ZDBF2;PLCE1;DIP2B;ANKS1B;UNC13B;MED1;CUBN;MEF2C;CACNA2D1;REV1;FNDC3B;RC3H1;UNC5C;WDR72;ARMC8;FNDC3A;ZNF14;EML1;CPED1;KIAA1217;AR;ZFYVE16;PARD3;MAP1B;ARMC4;PSME4;PRKD1;FREM2;CEP85L;NCAPG;NEDD4L;SLCO5A1;BAZ2B;NYAP2;ADAMTS16;EPB41L5;UGT8;FLRT2;EPB41L2;EPB41L3;PRDM16;CHST10;MOV10L1;ST3GAL6;KIAA0319L;ZNF267;ABCA1;FZD3;JAG1;ZNF382;COL24A1;CADM1;LNPEP;NR1D2;BRAF;ABCA8;INO80;PPFIBP1;PCDHB2;FAT1;FAT3;PLCH1;FAT4;DZIP3;PCDHB8;PCDHB7;PHF2;DIS3L;FMN2;ARHGAP5;OSBPL11;SMG5;PHEX;ADAMTSL1;TRIM9;NIPBL;MED13;TRIM3;RNF150;JARID2;GPRASP1;ZIK1;CHST9;SHPRH;BRD1;TEX11;MYOF;TCF12;TET1;KIAA1024;BAZ1A;PHF20L1;ZEB2;NCOR1;LRRC7;PXDN;DPYD;MTF2;RAPGEF2;RARB;EXOC6;PLCB1;EXOC1;ZNF592;SAMD9;SYNPO2;COL11A1;PRUNE2;FIGN;ABCB11;FAM214A;FSTL5;SCAF8;BCLAF1;RNF139;ABI3BP;FLNA;RICTOR;DMD;ANKRD50;GPR158;ZNF100;ZNF462;BCHE;KIDINS220;MCF2;STAT2;AGL;SAMD4A;YLPM1;CARD6;WWP1;PRSS35;SULF1;FMO5;KTN1;TTLL7;RNF145;TAOK3;CENPJ;TAOK1;RIMBP2;ZNF217;FILIP1;LGR4;FRYL;PLCD1;ZNF211;ZNF451;RIF1;IRS1;CTNND2;FAM13A;GOLIM4;FRY;CDH8;CDH6;IPO8;SMCHD1;SLK;SESN3;CDH2;SALL3;LEPR;ZNF569;SMARCAD1;ZNF687;ROS1;MAP3K4;ZNF442;MAP3K5;TECTA;TLE4;MAP2K4;CDKL5;KCNH5;FBXW7;RALGAPA1;MAGI2;ATP11C;TTC21A;FRMD4A;MITF;ZBTB33;DISP1;ATXN2L;SLC9A4;CLIP1;KAT6A;PKP2;PHIP;ADNP;ZNF677;TNIK;TOX;UTRN;BRSK1;GLIS3;TARS;UBR1;RASAL2;GTF2E1;RHOBTB1;MTM1;ATXN1;TTC21B;DSEL;SLCO1B3;ABL1;ABL2;ZNF304;ZNF546;LRRC4C;SRGAP1;TMEM132D;OSBPL6;ATP8B2;FBXO38;CEP350;ESRRG;MCC;NFKB1;QKI;BCL9;DAB2;PTPRB;NBEA;BCL6;DMXL1;DMXL2;ZFP64;ZNF658;ZNF536;TUBGCP3;NF2;SLC26A4;NES;EIF4G2;ALK;CNTNAP2;RNF10;BMPR2;BNC2;COL14A1;ITGB3;PTEN;PIK3C2G;EFCAB13;HTR2A;KIAA1551;ZC3H6;DUSP16;SYNE2;PIK3CG;SYNE1;UNC80;TRO;ME1;ITGAV;CEP170;HMG20A;ZNF644;PRKG1;SGCG;PLEKHG1;ITGA4;DST;CHUK;TRPC4;SECISBP2L;VPS13D;DNMT3A;NRG1;KCNAB1;MMS22L;NEMF;PCCA;PIK3CA;IL1RAPL2;ZNF638;IL1RAPL1;ST6GALNAC3;SOS1;L3MBTL4;SOS2;PPP1R15A;PLEKHH2;NLGN1;ROCK1;SEMA3A;TULP4;NTN4;ATP10B;LRP4;KIAA1211;HDAC9;EHBP1;ZBTB41;LRP6;JAKMIP2;PTPRZ1;SLITRK2;SLITRK6;NHS;LRRC8D;FYN;LINGO2;SLC12A2;SEC24B;NLGN4X;PCDH9;MYO10;KIAA1549L;DDHD2;PTPN12;CDC42BPA;MYO16;MYO1D;NELL2;MYO1E;APC;KIAA0586;ZNF616;ZNF615;SPAG1;TRIM37;TLL1;PTPN4;TNRC6A;TNRC6B;AHCYL2;JMJD1C;CBLB;SOGA3;CCAR1;HERC3;RPS6KA5;EDNRB;RPS6KA2;DHX57;CDC27;SAP130;TRIM24;KDR;THSD7A;HMCN1;SOX6;CCDC93;TNS3;TRIM22;SOX5;EPHA5;EPHA4;AQR;LIMCH1;ANK2;ACSL4;ANK3;ACSL3;CRNKL1;RUNX1;TIAM2;DOPEY1;XRN1;THAP9;AKAP9;SIK2;ALPK2;ALPK1;ZFPM2;EPHA3;MACF1;PTGFR;PDE1C;TSHZ3;PCDH10;MYCBP2;MTTP;TRANK1;PCDH15;PIK3R1;PCDH18;PCDH17;TMTC4;ZNF827;INPP5F;MIER3;MAP2;PCBP1;DHX36;CMYA5;MAP7;TP53BP1;A2M;SCN3A;TRPM3;MAP9;BCL11A;SYNRG;SMARCA5;MYO5A;SUCO;PUM1;PARP14;MED13L;CCDC88A;STAG2;SESTD1;PDE3A;INTS6;DHX29;TECPR2;KIAA0825;FBXL7;ROBO2;SPAG17;TOP2B;TENM1;TENM2;CSRNP3;ECM2;TENM3;OTUD7B;GRIK1;RSF1;CCDC129;GRIK2;IDE;PTPRK;VLDLR;RYR3;ROBO1;AKAP12;AKAP13;EPB41L4A;AKAP11;SIPA1L1;ZMYM4;ZMYM5;CNTRL;SH3PXD2B;KIF13A;KIF13B;AASS;CTSC;NCOA1;NCOA2;PARP4;STARD3NL;GAB1;PARP8;ANO3;VWA8;NFX1;WAC;PDZRN3;TLR3;DDR2;RABGAP1;NEDD9;AKAP6;PRICKLE1;TRAK1;CTNNA1;CTNNA2;HDX;PAK2;GPC6;DYNC1I1;MAP4K3;ZNF585A;RANBP2;GABBR2;SVIL;ARNT2;MYEF2;PCDHB14;PCDHB13;KLHL4;PCDHB12;SORBS1;PCDHB11;PCDHB10;KLHL9;TJP1;KLHL5;KIF26B;NEDD4;MARS;PCDHB16;CACHD1;RAB3GAP2;ZFP28;FHOD3;SAMD9L;POGK;ARID4A;IGF1R;NR3C2;KIF5B;FAM198B;POGZ;SACS;TRAPPC11;DENND5A;SVEP1;TGM5;ARID2;SBF2;RAG1;PPFIA2;GUCY1A2;PDGFRA;CADPS2;POSTN;LIG4;SLFN13;TANC1;ZNF91;SLFN11;ELMO1;COL4A5;WDFY3;ZCCHC6;ARHGEF26;USP53;USP54;YTHDC2;NTM;PDS5A;DDX60;ARHGAP15;PRPF8;TRHDE;ARHGAP12;MARCH10;ASIC5;CALD1;MARK1;SPECC1;IVNS1ABP;TFAP2B;TFAP2C;SMAD4;CNTN5;ARHGAP29;TDRD7;ZFHX4;ESR1;LRP1B;KLHL20;SDK1;ARHGAP32;FER;DNMBP;CPS1;DLG3;CAPRIN1;COL5A2;CNTN1;LRP12;KDM5A;DOCK5;DOCK4;PCDHGB7;MAST4;USP31;MAST2;DOCK7;TNFAIP3;ADAR;AFF4;CHD1;DHTKD1;SEPT9;ZC3H7B;TRPS1;LRRTM1;GRM8;LRRFIP2;SCYL2;TMPRSS11A;ARHGEF11;PCDHGA7;PCDHGA6;ARHGEF12;PCDHGA5;SHROOM3;ABCC9;ARID1A;ARID1B;ETV6;DNM3;LATS1;TBC1D1;ARHGAP10;VCAN;SFPQ;RBL1;CDH10;RASA1;ALDH1A2;GORASP1;CDH12;LAMA2;LAMA4;DNAH9;ATP2C1;THBS1;ATAD2B;NWD1;TNKS2;ERBB4;LRIG3;SLIT2;SASH1;REPS1;ARFGEF1;ATF7IP;USP24;TCF7L2;GALNT5;ZNF184;EYA4;LAMB4;ZNF804A;LCA5;PDE4DIP;PPP2R3A;USP28;ACVR2A;SLC4A7;REST;KANSL1;KRAS
Jensen_DISEASES	Liver cancer	159/597	8.600821e-06	5.951768e-03	0	0	1.526352e+00	1.780284e+01	FHOD3;SAMD9L;TRIO;MAML2;CTNND2;JMJD1C;FRY;ABCA13;CDH8;IGF1R;SYDE2;SMCHD1;EDNRB;SALL3;ZNF85;KDR;SACS;PLCE1;SVEP1;HMCN1;ARID2;MEF2A;EPHA5;CUBN;EPHA4;KCNH5;LIMCH1;MAGI2;UNC5C;ANK2;VWDE;ANK3;TANC2;KIAA1217;ZNF91;XRN1;PARD3;MAP1B;KAT6A;ARMC4;COL4A5;WDFY3;PRKD1;UTRN;ZFPM2;SCG2;FREM2;MACF1;PCDH10;MYCBP2;TRANK1;PCDH15;UBR3;BAZ2B;DDX60;PCDH18;ATXN2;FLRT2;MAP2;MYO6;ABCA1;TMEM132D;DNAH12;COL24A1;FBXO38;SYNRG;BRAF;EIF2AK4;ZFHX4;NFKB1;LRP1B;MED13L;BMP5;SDK1;PTPRB;NBEA;CPS1;DMXL1;DMXL2;CNTN1;ZNF536;FAT3;FAT4;NES;NFE2L2;SLC44A5;ROBO2;CNTNAP2;TENM2;DOCK4;TENM3;MCTP1;MAST4;PTPRQ;DOCK7;PTEN;PIK3C2G;GRIK1;FMN2;ARHGAP5;CHD2;SYNE2;RYR3;SYNE1;ROBO1;ADAMTSL1;UNC80;NIPBL;MED13;LRRTM1;GRM8;RIOK2;PCDHGA7;DST;VPS13D;DNMT3A;PROX1;ARID1A;NCOR2;LATS1;ZEB2;VCAN;MMP16;PIK3CA;NAV3;PXDN;PLCB1;BDP1;PDZRN3;KDM3A;LAMA2;COL11A1;PRUNE2;KIAA1211;DNAH9;EHBP1;LRP6;PRTG;FSTL5;ERBB4;DMD;GPR158;ZNF462;NTRK2;MYO10;PLEKHA5;PDE4DIP;PCDHB13;SULF1;CDC42BPA;USP28;ACVR2A;SNX18;APC;KANSL1;PKN2;KRAS;TNRC6A;TNRC6B
Jensen_DISEASES	Acquired metabolic disease	98/338	1.302414e-05	6.008470e-03	0	0	1.710603e+00	1.924207e+01	AHCYL2;CTNND2;CEP120;JMJD1C;MSMO1;IL1RAP;RORB;BACH1;NR3C2;CCDC91;EFEMP1;DLEU1;GRB10;LEPR;ANKS1B;UNC13B;CAST;EPHA4;KCNH5;ZBTB38;MAGI2;FNDC3B;FRS2;FOXP1;SIK3;ANAPC4;UHRF1BP1;PRKD1;TBC1D23;KCTD15;L3MBTL3;NPR3;PCDH15;GLIS3;LIN7C;DNAJC27;LPP;LTBP1;PCDH17;NKAIN2;SOCS2;TTC21B;PDGFC;MAP2K5;CDK17;TFAP2B;HMGA2;ESR1;PBX1;LRP1B;CDK6;ZFP64;PCSK1;CNTNAP2;DOCK4;FASTKD2;PTPRJ;GRIK1;HTR2A;BICD1;GRM8;SH3BGRL2;EDIL3;DIS3L2;TET2;PROX1;PTBP2;ETV6;ITPKB;DNM3;GPRC5B;PPM1B;POC5;CDC42EP3;CRY2;FAM84A;LCORL;AKAP6;ZDHHC21;TRAK1;TANK;FSTL5;SERTAD2;IGF2BP2;GPC6;LINGO2;BCHE;TCF7L2;NEGR1;EYA4;SORBS2;SULF1;DCBLD1;GNPDA2;PSAT1;KLF9;SPRY2;GOPC
Jensen_DISEASES	Endometrial cancer	83/292	1.210799e-04	3.529980e-02	0	0	1.660342e+00	1.497473e+01	VIT;TENM1;DOCK5;CNTNAP2;TRIO;TENM3;ZNF292;PTEN;FMN2;ABCA13;RYR3;SYNE1;UNC80;MED13;SIPA1L1;GRM8;SACS;SVEP1;HMCN1;TECTA;CUBN;FBXW7;NBPF10;ATP11C;ANK2;ANK3;ARID1A;ARID1B;DOPEY1;ZEB2;SFPQ;PIK3CA;LRRC7;CDH10;RASA1;COL4A5;PHIP;UTRN;FREM2;MACF1;TSHZ3;LAMA2;COL11A1;TRANK1;PCDH15;AKAP6;DNAH9;PIK3R1;ATP2C1;PRPF8;LRP6;BRIP1;ERBB4;RSBN1L;FLNA;DMD;ANKRD50;ZNF267;TRPM3;GPR158;RANBP2;ATF7IP;ZNF462;MYO10;USP9X;LAMB4;PDE4DIP;BRAF;ZFHX4;LRP1B;SDK1;PTPRB;APC;KIF26B;DMXL1;DMXL2;FAT1;FAT3;KRAS;FAT4;ZNF532;ZNF211;NFE2L2
Jensen_DISEASES	Lung cancer	108/400	1.275282e-04	3.529980e-02	0	0	1.548453e+00	1.388524e+01	ZNF451;RIF1;IRS1;ZNF292;CBLB;IL1RAP;CDH8;CDH2;LEPR;KDR;TRIM27;KIFAP3;TGM5;ARID2;PPFIA2;ZNF320;EPHA5;PDGFRA;MEF2C;AQR;GAS2L3;KCNH5;FBXW7;LIG4;CLIP1;ZNF91;KAT6A;AKAP9;PRKD1;EPHA3;SLC35D2;PCDH15;PCDH17;SLCO1B1;PRDM16;LRRC4C;MARK1;STARD13;SMAD4;PCDH20;BRAF;ESRRG;LRP1B;CCDC88A;PCDHB2;CPS1;ZFP64;FAT1;NES;PCDHB7;NFE2L2;ZNF254;DDR1;PCDHGB2;PTEN;TNFAIP3;CCDC129;CHD1;PIK3CG;SYNE1;KIAA1549;DNER;GRM8;OR5B12;PCDHGA8;NCOA2;SHPRH;NBPF10;TET1;LATS1;VCAN;RBL1;PIK3CA;CDH10;LCP1;ZNF780A;SOS1;SOS2;TLR4;RBMS3;SAMD9;COL11A1;AKAP6;PTPRZ1;ERBB4;RSBN1L;ZNF229;DMD;PTCHD4;PAK3;ANKRD50;ZNF100;ATF7IP;NTRK2;GALNT5;NLGN4X;MCF2;AGL;KCNIP4;PLEKHA5;PCDHB14;USP28;PCDHB10;NELL2;REST;APC;GOPC;KRAS
Jensen_DISEASES	Patent foramen ovale	6/8	1.046160e-03	2.413143e-01	0	0	1.245375e+01	8.546546e+01	FBXW4;GOLPH3;ELMOD2;POLL;PCDH18;SKA2
Jensen_DISEASES	Schizophrenia	39/126	1.329991e-03	2.629582e-01	0	0	1.866962e+00	1.236411e+01	ITSN2;RERE;ROBO2;EHF;MAST4;TRANK1;PTPN21;NT5C2;SH3RF1;NPAS3;ATXN1;DRD2;METTL15;ADAMTS6;PPFIA2;ANKS1B;BRD1;ANXA1;PCDH20;LSM1;YLPM1;ZNF804A;ANK3;FBXO11;NFKB1;GPR137B;PTBP2;MSRA;MMS22L;NEDD1;MTAP;ARHGAP31;MMP16;FEZ1;MFAP3;KIF26B;DPYD;TCF4;TNIK
Jensen_DISEASES	Stomach cancer	8/14	1.968048e-03	3.204620e-01	0	0	5.536478e+00	3.449621e+01	PDGFRA;APC;FBXW7;PTEN;ZBTB20;BRAF;KRAS;ARID1A
Jensen_DISEASES	Disease of metabolism	9/17	2.083929e-03	3.204620e-01	0	0	4.672028e+00	2.884277e+01	EIF4A2;CUBN;GABBR2;FER;GNPDA2;ARL15;TCN1;PRICKLE2;FIGN
Jensen_DISEASES	Heart conduction disease	27/82	2.640009e-03	3.653772e-01	0	0	2.042233e+00	1.212468e+01	CEP85L;SLC35F1;SYNE2;AKT3;MBP;AGA;ADAMTS6;OSBPL6;PRRX1;UBE2E3;FRMD4A;DKK1;PARP15;ARHGAP24;FOXP1;ARHGAP10;MEIS1;FGF14;GPD2;ELMO1;PDE3A;CREBRF;COL8A1;C9ORF3;BMPR1B;PDZRN3;ITGA9
