,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Cellular_Component_2021,excitatory synapse (GO:0060076),7/25,0.0330915579680176,0.9999948507152454,0,0,2.656213249705998,9.053641969029592,SRPX2;ATP2B3;SLC17A7;ELFN1;SHISA7;GRIN1;SHANK1
1,GO_Cellular_Component_2021,integral component of postsynaptic density membrane (GO:0099061),4/11,0.041927269366357,0.9999948507152454,0,0,3.9008837677592574,12.37289664106237,LRFN2;LRRC4;SORCS3;LRRC4B
2,GO_Cellular_Component_2021,intrinsic component of postsynaptic density membrane (GO:0099146),4/11,0.041927269366357,0.9999948507152454,0,0,3.9008837677592574,12.37289664106237,LRFN2;LRRC4;SORCS3;LRRC4B
3,GO_Cellular_Component_2021,multivesicular body lumen (GO:0097486),3/7,0.049114177178478,0.9999948507152454,0,0,5.118786692759295,15.426014198306618,SFTPC;PGA3;PGA4
4,GO_Cellular_Component_2021,ion channel complex (GO:0034702),8/35,0.0704124039808309,0.9999948507152454,0,0,2.023529411764706,5.369204284820544,CHRNA3;TRPC5;CHRNA2;CHRNA4;LRRC8C;BEST2;PKD1;BEST1
5,GO_Cellular_Component_2021,dendritic spine membrane (GO:0032591),3/8,0.071271159082732,0.9999948507152454,0,0,4.0947945205479455,10.81543144772998,DAGLA;SHISA8;SHISA7
6,GO_Cellular_Component_2021,NMDA selective glutamate receptor complex (GO:0017146),3/8,0.071271159082732,0.9999948507152454,0,0,4.0947945205479455,10.81543144772998,GRIN3B;GRIN2C;GRIN1
7,GO_Cellular_Component_2021,acrosomal membrane (GO:0002080),4/13,0.0738618545042847,0.9999948507152454,0,0,3.033672670321065,7.904412405683897,CCDC136;TMEM190;TMEM95;PCSK4
8,GO_Cellular_Component_2021,brush border membrane (GO:0031526),8/37,0.092121629050844,0.9999948507152454,0,0,1.8837592968221768,4.492098168260134,SLC22A12;SLC9A3;SLC6A19;SLC7A9;CDHR2;ATP6V0A4;SLC28A1;MFSD10
9,GO_Cellular_Component_2021,septin cytoskeleton (GO:0032156),4/14,0.0933309818060531,0.9999948507152454,0,0,2.730148786217698,6.474829487936579,SEPTIN5;SEPTIN3;SEPTIN9;TMEM250
10,GO_Cellular_Component_2021,septin ring (GO:0005940),4/14,0.0933309818060531,0.9999948507152454,0,0,2.730148786217698,6.474829487936579,SEPTIN5;SEPTIN3;SEPTIN9;TMEM250
11,GO_Cellular_Component_2021,late endosome lumen (GO:0031906),3/9,0.0970382320288961,0.9999948507152454,0,0,3.412133072407045,7.959313008102299,SFTPC;PGA3;PGA4
12,GO_Cellular_Component_2021,synaptic membrane (GO:0097060),6/26,0.1056779845143695,0.9999948507152454,0,0,2.0480407523510973,4.602682183376165,RIMS4;DAGLA;SRPX2;SHISA8;SHISA7;GRIN1
13,GO_Cellular_Component_2021,integral component of postsynaptic specialization membrane (GO:0099060),4/15,0.1149433973003319,0.9999948507152454,0,0,2.4818110628603973,5.368940263858526,LRFN2;LRRC4;SORCS3;LRRC4B
14,GO_Cellular_Component_2021,chloride channel complex (GO:0034707),2/5,0.1255952139358752,0.9999948507152454,0,0,4.548513302034428,9.436760208240685,BEST2;BEST1
15,GO_Cellular_Component_2021,cytoplasmic side of lysosomal membrane (GO:0098574),2/5,0.1255952139358752,0.9999948507152454,0,0,4.548513302034428,9.436760208240685,EEF1A2;CDIP1
16,GO_Cellular_Component_2021,elastic fiber (GO:0071953),2/5,0.1255952139358752,0.9999948507152454,0,0,4.548513302034428,9.436760208240685,EFEMP2;ELN
17,GO_Cellular_Component_2021,flotillin complex (GO:0016600),2/5,0.1255952139358752,0.9999948507152454,0,0,4.548513302034428,9.436760208240685,SLC6A3;CORO1C
18,GO_Cellular_Component_2021,sodium:potassium-exchanging ATPase complex (GO:0005890),3/10,0.1259331892194135,0.9999948507152454,0,0,2.924517752306402,6.059611770046552,ATP4B;FXYD2;ATP1B2
19,GO_Cellular_Component_2021,dense core granule (GO:0031045),4/16,0.1385064514426893,0.9999948507152454,0,0,2.274862960062647,4.497036394192168,SYT2;SLC6A9;KIF1A;BAIAP3
20,GO_Cellular_Component_2021,microfibril (GO:0001527),3/11,0.1574354222734385,0.9999948507152454,0,0,2.55880626223092,4.730567289926336,EFEMP2;ADAMTSL5;LTBP4
21,GO_Cellular_Component_2021,voltage-gated sodium channel complex (GO:0001518),4/17,0.1638007863750965,0.9999948507152454,0,0,2.0997530269260887,3.798672244123182,SCN4B;SCN1B;CACNA1G;SCN2B
22,GO_Cellular_Component_2021,alveolar lamellar body (GO:0097208),2/6,0.1729083918239636,0.9999948507152454,0,0,3.411189358372457,5.986614645546378,LAMP3;SFTPC
23,GO_Cellular_Component_2021,ATP-binding cassette (ABC) transporter complex (GO:0043190),2/6,0.1729083918239636,0.9999948507152454,0,0,3.411189358372457,5.986614645546378,ABCA2;ABCG5
24,GO_Cellular_Component_2021,"signal recognition particle, endoplasmic reticulum targeting (GO:0005786)",2/6,0.1729083918239636,0.9999948507152454,0,0,3.411189358372457,5.986614645546378,SRP72;SRP14
25,GO_Cellular_Component_2021,exocytic vesicle (GO:0070382),6/30,0.1772932704287106,0.9999948507152454,0,0,1.7063087774294672,2.9518289078500053,SYT2;SYT12;SYTL1;RAB27A;RAB3IL1;UNC13D
26,GO_Cellular_Component_2021,cell projection membrane (GO:0031253),15/92,0.1931014265765008,0.9999948507152454,0,0,1.3302368099851387,2.1876272468359312,SLC6A19;SYTL1;ATP1B2;PKD1;MFSD10;SLC22A12;SLC9A3;SLC7A9;PALM;CDHR2;TBC1D10C;RHO;ATP6V0A4;SHANK3;SLC28A1
