,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,KEGG_2021_Human,Axon guidance,52/182,1.0797843919505853e-17,3.304140239368791e-15,0,0,5.085951557093425,198.69381138279795,EPHB6;NRP1;BMPR2;PIK3CD;RGS3;DPYSL5;RAC1;EPHB1;EPHB3;SEMA6C;SEMA6A;ARHGEF12;UNC5A;UNC5B;PRKCA;RGMA;MYL5;SMO;PIK3CA;RAF1;MET;CAMK2B;SEMA7A;SEMA3A;PIK3R1;SEMA3F;PRKCZ;NTN1;NTN3;ABLIM1;EFNB3;ABLIM2;ABLIM3;ABL1;PLXNA1;FYN;SLIT2;SRGAP1;PLXNA4;WNT4;NTNG2;SEMA4A;FZD3;L1CAM;SSH2;BMP7;SSH3;PTK2;CDK5;FES;PLXNB1;BMPR1B
1,KEGG_2021_Human,Pathways in cancer,91/531,5.821867921062443e-14,8.907457919225536e-12,0,0,2.657010539247381,80.97125404906464,CSF3R;LAMC3;FLT4;SLC2A1;PIK3CD;LAMC2;LAMC1;FGF1;ETS1;GLI3;FGF3;GLI2;FGF4;IGF1R;CASP7;FRAT2;MECOM;FGF9;CCND1;RASSF5;RAC1;JAK3;JAK1;MAP2K1;ARHGEF12;NCOA3;AXIN1;PRKCA;AXIN2;RUNX1;MSH2;SMO;PIK3CA;TRAF4;COL4A3;RARA;BIRC5;ARHGEF1;RAF1;MET;PTGER4;CAMK2B;NOTCH1;EPAS1;LAMA4;TCF7;PDGFB;ADCY4;LRP5;PDGFA;ADCY1;PIK3R1;ADCY7;EGFR;RASGRP3;RXRA;WNT11;GNA11;ERBB2;GNA12;STAT4;ABL1;CTNNA1;GNG8;RALGDS;WNT3;WNT4;FZD1;EGLN1;STAT5A;FZD3;TGFB2;SMAD3;JUP;STAT1;GADD45A;WNT7B;TXNRD1;STAT3;PTK2;FGF17;IL6;CDK6;APC;GSTA4;FGF18;GNAS;FAS;GRB2;FGFR3;FGFR1
2,KEGG_2021_Human,Proteoglycans in cancer,48/205,7.753294240684136e-13,7.90836012549782e-11,0,0,3.870923500942886,107.94259235401924,CAMK2B;DDX5;ITGB5;PXN;ITPR2;PIK3CD;ITPR3;PIK3R1;THBS1;EGFR;IGF1R;SLC9A1;WNT11;CCND1;GPC1;ERBB2;KDR;PLCE1;FLNB;RAC1;FLNC;WNT3;WNT4;FZD1;FZD3;MAP2K1;TGFB2;ARHGEF12;CAV2;WNT7B;RDX;STAT3;GAB1;RRAS2;PRKCA;PTK2;MAPK12;SMO;PIK3CA;FAS;GRB2;ARHGEF1;PTPN6;RAF1;PPP1R12B;MET;CD44;FGFR1
3,KEGG_2021_Human,Gastric cancer,37/149,5.2572492980899776e-11,3.290891558814509e-09,0,0,4.161368639921722,98.49471891622932,SHC4;TCF7;LRP5;PIK3CD;PIK3R1;FGF1;FGF3;EGFR;FGF4;FRAT2;MUC2;RXRA;WNT11;CCND1;FGF9;ERBB2;CTNNA1;WNT3;WNT4;FZD1;MAP2K1;FZD3;TGFB2;SMAD3;JUP;GADD45A;WNT7B;AXIN1;GAB1;AXIN2;FGF17;PIK3CA;APC;FGF18;GRB2;RAF1;MET
4,KEGG_2021_Human,Hippo signaling pathway,39/163,5.377273788912596e-11,3.290891558814509e-09,0,0,3.964672109385371,93.74964573881036,YWHAE;CRB2;YAP1;BMPR2;TCF7;FGF1;PRKCZ;AREG;NKD1;GLI2;NKD2;WNT11;CCND1;YWHAQ;RASSF4;TP53BP2;CTNNA1;WNT3;WNT4;TEAD3;FZD1;WWTR1;FZD3;TGFB2;SMAD3;WNT7B;AXIN1;AXIN2;GDF6;BMP7;GDF5;DLG1;APC;PPP2R2C;DLG4;PPP2R2D;BIRC5;BMPR1B;TP73
5,KEGG_2021_Human,Rap1 signaling pathway,45/210,9.746081669729432e-11,4.970501651562009e-09,0,0,3.444402704733283,79.39889246304894,DOCK4;FLT4;PDGFB;ADCY4;PDGFA;PIK3CD;PIK3R1;ADCY1;FGF1;PRKCZ;ADCY7;THBS1;EGFR;FGF3;RAP1GAP;FGF4;IGF1R;RASGRP3;GRIN2A;SIPA1L1;FGF9;RASSF5;PDGFC;KDR;PLCE1;RAC1;RALGDS;FARP2;MAP2K3;NGFR;MAP2K1;MAGI3;MAGI2;PRKCA;MAPK12;FGF17;GNAO1;PIK3CA;FGF18;GNAS;RAF1;FGFR3;MET;SIPA1;FGFR1
6,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,35/143,2.661258419675137e-10,1.163350109172274e-08,0,0,4.077525713127629,89.89742073105946,BMPR2;DLX5;TCF7;ONECUT1;PIK3CD;PIK3R1;IGF1R;WNT11;JAK3;WNT3;WNT4;JAK1;FZD1;MAP2K1;FZD3;SMAD3;WNT7B;STAT3;AXIN1;AXIN2;ISL1;ACVR2A;MAPK12;PIK3CA;APC;HAND1;ID3;GRB2;HOXB1;TCF3;RAF1;BMPR1B;FGFR3;NODAL;FGFR1
7,KEGG_2021_Human,Breast cancer,35/147,5.959797182570455e-10,2.2796224223331992e-08,0,0,3.931044801641587,83.49859334114079,SHC4;NOTCH1;FLT4;TCF7;LRP5;PIK3CD;PIK3R1;FGF1;FGF3;EGFR;FGF4;IGF1R;FRAT2;WNT11;CCND1;FGF9;ERBB2;WNT3;WNT4;FZD1;MAP2K1;FZD3;GADD45A;NCOA3;WNT7B;AXIN1;AXIN2;FGF17;CDK6;PIK3CA;APC;FGF18;GRB2;RAF1;FGFR1
8,KEGG_2021_Human,Focal adhesion,42/201,9.237261697176491e-10,3.140668977040007e-08,0,0,3.330298904233936,69.27889410646407,SHC4;ITGB5;LAMC3;FLT4;LAMA4;PXN;PDGFB;TNC;PDGFA;PIK3CD;LAMC2;PIK3R1;LAMC1;THBS1;EGFR;MYLK;IGF1R;CCND1;PDGFC;ERBB2;KDR;FLNB;FYN;PIP5K1C;RAC1;FLNC;MAP2K1;CAV2;PRKCA;PTK2;MYL5;DIAPH1;COL2A1;PIK3CA;COL4A3;COL6A1;COL9A3;GRB2;RAF1;PPP1R12B;MET;ITGA9
9,KEGG_2021_Human,Human papillomavirus infection,57/331,2.5703766125734263e-09,7.865352434474686e-08,0,0,2.633447384428224,52.0875178124962,MAML2;ITGB5;LAMC3;TRADD;TNC;PIK3CD;LAMC2;LAMC1;LFNG;CCND1;CREB3L1;JAK1;HES7;ATP6V1G1;MAP2K1;AXIN1;AXIN2;HLA-G;RBL2;COL2A1;PKM;PIK3CA;IRF1;COL4A3;COL6A1;RAF1;CREB5;ITGA9;PTGER4;NOTCH1;LAMA4;PXN;TCF7;PIK3R1;PRKCZ;THBS1;EGFR;WNT11;HES3;WNT3;WNT4;FZD1;BCAP31;FZD3;STAT1;WNT7B;PTK2;DLG1;CDK6;APC;PPP2R2C;RHEB;PPP2R2D;GNAS;FAS;COL9A3;GRB2
