,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,KEGG_2021_Human,Phototransduction,12/28,0.0624027286574188,0.9999961460816796,0,0,1.9498918529199711,5.409285222533823,GNGT1;GRK1;GUCY2D;GNAT2;CALML6;PDE6G;GNB1;RHO;PDE6B;GNAT1;GUCY2F;CNGB1
1,KEGG_2021_Human,Thiamine metabolism,6/15,0.216530577987931,0.9999961460816796,0,0,1.732205017404873,2.650314389844695,ALPP;AK1;AK2;ALPI;ALPG;AK8
2,KEGG_2021_Human,Proximal tubule bicarbonate reclamation,7/23,0.46644026201861,0.9999961460816796,0,0,1.136412749864938,0.8666571399598496,SLC9A3;FXYD2;ATP1B3;SLC25A10;ATP1B2;PCK1;SLC38A3
3,KEGG_2021_Human,Caffeine metabolism,2/6,0.5311173906165745,0.9999961460816796,0,0,1.2986685858222382,0.8217613879474872,CYP1A2;XDH
4,KEGG_2021_Human,Glycerophospholipid metabolism,27/98,0.56032075547553,0.9999961460816796,0,0,0.987577734616628,0.5720503355291976,DGKG;ACHE;PLD4;PLD1;PLB1;PLD2;PGS1;PTDSS2;GPAT3;GPAT2;CHKB;PCYT1A;PLA2G4D;PNPLA7;PLA2G4C;PLAAT3;DGKZ;PISD;PLPP4;ETNK2;GPD2;PLPP3;PLPP2;LPIN2;DGKI;LPIN3;CDS2
5,KEGG_2021_Human,Protein digestion and absorption,28/103,0.5927254218120953,0.9999961460816796,0,0,0.9694384188961196,0.507039578580841,COL18A1;CELA3B;COL13A1;ELN;SLC8A2;PRSS2;COL28A1;CPA2;CPA1;SLC6A19;COL26A1;COL24A1;CTRB2;COL23A1;ATP1B3;ATP1B2;PGA3;PGA4;COL1A1;SLC9A3;SLC7A9;XPNPEP2;FXYD2;COL6A2;COL8A2;COL9A1;COL6A3;COL9A2
6,KEGG_2021_Human,Amino sugar and nucleotide sugar metabolism,12/48,0.7184924539529767,0.9999961460816796,0,0,0.8654169670752223,0.2861069151034479,CHIT1;CYB5R4;GNPDA1;GMDS;GMPPA;UAP1L1;GFPT1;PGM3;PGM2;UAP1;HK1;GALK1
7,KEGG_2021_Human,Thyroid hormone synthesis,19/75,0.723814566781941,0.9999961460816796,0,0,0.8807590171964833,0.2846789670858319,GSR;ATP1B3;ATP1B2;ADCY8;ASGR1;ASGR2;ADCY5;DUOX1;PLCB3;TPO;ADCY9;CREB1;CREB3L3;PAX8;IYD;FXYD2;DUOXA2;CGA;PLCB2
8,KEGG_2021_Human,alpha-Linolenic acid metabolism,6/25,0.7344298354718386,0.9999961460816796,0,0,0.8199495858840475,0.2530863073219201,FADS2;PLA2G4D;PLA2G4C;PLAAT3;ACOX3;PLB1
9,KEGG_2021_Human,Thyroid cancer,9/37,0.7386473021888342,0.9999961460816796,0,0,0.834521450446509,0.2528055349227056,RET;NTRK1;MAP2K2;PAX8;NCOA4;BRAF;POLK;HRAS;DDB2
