,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Biological_Process_2021,rhodopsin mediated signaling pathway (GO:0016056),6/11,0.0011308567055311,0.9999954461663232,0,0,8.199216300940439,55.62987702800927,GRK1;PDE6G;GNB1;RHO;PDE6B;GNAT1
1,GO_Biological_Process_2021,regulation of cell-substrate junction assembly (GO:0090109),8/21,0.003070517413911,0.9999954461663232,0,0,4.206093514328808,24.336075130545364,CAMSAP3;MACF1;SLK;ROCK2;GPM6B;VCL;ACTG1;CORO1C
2,GO_Biological_Process_2021,postsynaptic density assembly (GO:0097107),4/6,0.0032306327669444,0.9999954461663232,0,0,13.65700861393892,78.32399951213492,NLGN2;ZDHHC12;NRXN2;SHANK3
3,GO_Biological_Process_2021,"phototransduction, visible light (GO:0007603)",6/15,0.007773497132351,0.9999954461663232,0,0,4.554075235109718,22.119303421971157,GRK1;PDE6G;GNB1;RHO;PDE6B;GNAT1
4,GO_Biological_Process_2021,regulation of AMPA receptor activity (GO:2000311),8/25,0.0102199890421096,0.9999954461663232,0,0,3.215686274509804,14.73880787629166,PRRT1;CACNG8;MEF2C;NLGN2;SHISA8;SHANK3;SHISA7;SHANK1
5,GO_Biological_Process_2021,postsynaptic density organization (GO:0097106),4/8,0.0121859187516555,0.9999954461663232,0,0,6.827721221613156,30.093005091701308,NLGN2;LRRC4;NRXN2;SHANK3
6,GO_Biological_Process_2021,membrane depolarization during cardiac muscle cell action potential (GO:0086012),6/17,0.0153448005042455,0.9999954461663232,0,0,3.725634083784554,15.561893808460251,HCN4;SCN4B;HCN2;SCN1B;CACNA1G;SCN2B
7,GO_Biological_Process_2021,postsynaptic density protein 95 clustering (GO:0097119),3/5,0.0170997511593596,0.9999954461663232,0,0,10.238747553816047,41.65830378789855,NLGN2;LRRC4;NRXN2
8,GO_Biological_Process_2021,regulation of cellular response to osmotic stress (GO:0106049),3/5,0.0170997511593596,0.9999954461663232,0,0,10.238747553816047,41.65830378789855,LETM1;MICU1;SLC25A23
9,GO_Biological_Process_2021,regulation of postsynaptic density organization (GO:1905874),3/5,0.0170997511593596,0.9999954461663232,0,0,10.238747553816047,41.65830378789855,ABI3;LILRB2;LRRC4B
10,GO_Biological_Process_2021,muscle cell development (GO:0055001),9/33,0.019725427338122,0.9999954461663232,0,0,2.56247548058062,10.059886031467196,RAMP2;EFEMP2;KDM1A;MYOF;DYSF;HES1;MYH11;ALPK2;NKX2-5
11,GO_Biological_Process_2021,inositol metabolic process (GO:0006020),4/9,0.0197370580319947,0.9999954461663232,0,0,5.461863743148003,21.439220485430525,MIOX;ISYNA1;IMPA1;PPIP5K2
12,GO_Biological_Process_2021,cellular response to pH (GO:0071467),6/18,0.0205771536580636,0.9999954461663232,0,0,3.4149686520376177,13.262283004655012,GPR68;HVCN1;INSRR;TRPV1;ASIC1;KCNK4
13,GO_Biological_Process_2021,extracellular matrix assembly (GO:0085029),7/24,0.0266875129213848,0.9999954461663232,0,0,2.812622500980008,10.191704994083349,RAMP2;EFEMP2;TNXB;HAS1;LAMB1;MYH11;GPM6B
14,GO_Biological_Process_2021,regulation of neurotransmitter receptor activity (GO:0099601),13/58,0.0292076151774121,0.9999954461663232,0,0,1.9747740667976423,6.977520179059117,PRRT1;SLURP2;MEF2C;NLGN2;CAMK2A;SHISA8;SHISA7;BEGAIN;GRIN1;CACNG8;DLG3;NPTXR;SHANK1
15,GO_Biological_Process_2021,cellular response to acetylcholine (GO:1905145),4/10,0.0296167066419083,0.9999954461663232,0,0,4.551292090837902,16.017893224020263,SLURP2;CHRNA3;ROCK2;LY6H
16,GO_Biological_Process_2021,ionotropic glutamate receptor signaling pathway (GO:0035235),4/10,0.0296167066419083,0.9999954461663232,0,0,4.551292090837902,16.017893224020263,GRIN3B;CDK5R1;CPEB4;GRIN1
17,GO_Biological_Process_2021,nerve growth factor signaling pathway (GO:0038180),4/10,0.0296167066419083,0.9999954461663232,0,0,4.551292090837902,16.017893224020263,NTRK1;KIDINS220;RAPGEF1;NGF
18,GO_Biological_Process_2021,positive regulation of cell activation (GO:0050867),4/10,0.0296167066419083,0.9999954461663232,0,0,4.551292090837902,16.017893224020263,CAPN3;LILRA2;TTBK1;LILRA5
19,GO_Biological_Process_2021,Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953),4/10,0.0296167066419083,0.9999954461663232,0,0,4.551292090837902,16.017893224020263,WNT3A;WNT9B;WNT1;LRP6
20,GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),3/6,0.0309689029102025,0.9999954461663232,0,0,6.825440313111546,23.716846907607604,BRSK2;NPHP1;CELSR1
21,GO_Biological_Process_2021,photoreceptor cell outer segment organization (GO:0035845),3/6,0.0309689029102025,0.9999954461663232,0,0,6.825440313111546,23.716846907607604,AHI1;CDHR1;PCARE
22,GO_Biological_Process_2021,positive regulation of lipoprotein particle clearance (GO:0010986),3/6,0.0309689029102025,0.9999954461663232,0,0,6.825440313111546,23.716846907607604,ANXA2;LDLRAP1;GPIHBP1
23,GO_Biological_Process_2021,regulation of rhodopsin mediated signaling pathway (GO:0022400),7/25,0.0330915579680176,0.9999954461663232,0,0,2.656213249705998,9.053641969029592,GRK1;GUCY2D;PDE6G;RHO;NMT1;PDE6B;GNAT1
24,GO_Biological_Process_2021,photoreceptor cell development (GO:0042461),5/15,0.0338968733800364,0.9999954461663232,0,0,3.4140227183705445,11.554529442175532,RP1L1;AHI1;CDHR1;PCARE;MYO7A
25,GO_Biological_Process_2021,midbrain dopaminergic neuron differentiation (GO:1904948),4/11,0.041927269366357,0.9999954461663232,0,0,3.9008837677592574,12.37289664106237,WNT3A;WNT9B;WNT1;LRP6
26,GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),6/21,0.0430785563345138,0.9999954461663232,0,0,2.731504702194357,8.589844614212064,SLURP2;CHRNA3;CHRM1;GNB1;LY6H;CDK5R1
27,GO_Biological_Process_2021,negative regulation of microtubule depolymerization (GO:0007026),6/21,0.0430785563345138,0.9999954461663232,0,0,2.731504702194357,8.589844614212064,APC2;CAMSAP3;TAOK1;KATNB1;ARHGEF2;CAMSAP2
28,GO_Biological_Process_2021,negative regulation of microtubule polymerization or depolymerization (GO:0031111),8/32,0.0442897260135855,0.9999954461663232,0,0,2.276862745098039,7.0969869762263045,APC2;CAMSAP3;TAOK1;DYRK1A;KATNB1;ARHGEF2;MAPRE1;CAMSAP2
29,GO_Biological_Process_2021,sodium ion transmembrane transport (GO:0035725),17/87,0.0478109815585757,0.9999954461663232,0,0,1.6603362005959408,5.048252095298946,HCN4;SLC6A19;SLC6A12;ATP1B2;SLC6A3;SLC8A2;ATP4B;SLC9A3;ATP4A;SCNN1D;SLC6A9;FXYD2;SCN4B;SCN1B;HCN2;ASIC1;SCN2B
30,GO_Biological_Process_2021,positive regulation of cellular component movement (GO:0051272),7/27,0.0487767678188484,0.9999954461663232,0,0,2.3903175225401805,7.219956822747847,DUOX1;STK11;CAVIN1;AKT2;SPOCK2;DUOXA2;CCR7
31,GO_Biological_Process_2021,calcium ion export (GO:1901660),3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,LETM1;ATP2B3;SLC8A2
32,GO_Biological_Process_2021,positive regulation of potassium ion import across plasma membrane (GO:1903288),3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,WNK2;WNK4;ATP1B2
33,GO_Biological_Process_2021,"positive regulation of synaptic transmission, GABAergic (GO:0032230)",3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,NLGN2;ZDHHC12;HAP1
34,GO_Biological_Process_2021,regulation by virus of viral protein levels in host cell (GO:0046719),3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,DDB1;STAU1;HACD3
35,GO_Biological_Process_2021,regulation of myosin-light-chain-phosphatase activity (GO:0035507),3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,NUAK1;PPP1R12A;ROCK2
36,GO_Biological_Process_2021,vascular associated smooth muscle cell development (GO:0097084),3/7,0.049114177178478,0.9999954461663232,0,0,5.118786692759295,15.426014198306618,EFEMP2;RAMP2;HES1
37,GO_Biological_Process_2021,regulation of neurotransmitter secretion (GO:0046928),8/33,0.0521503082649215,0.9999954461663232,0,0,2.185662745098039,6.4556285329689125,CHRNA3;RIMS4;MEF2C;PNKD;CAMK2A;SEPTIN5;CPLX3;BAIAP3
38,GO_Biological_Process_2021,protein heterooligomerization (GO:0051291),5/17,0.0562998883456991,0.9999954461663232,0,0,2.8446925186055623,8.18435881517234,TMEM120B;TMEM120A;PKD1;GRIN1;FARSB
39,GO_Biological_Process_2021,axonal fasciculation (GO:0007413),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,AMIGO1;NRCAM;MEGF8;CDK5R1
40,GO_Biological_Process_2021,dermatan sulfate biosynthetic process (GO:0030208),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,BCAN;NCAN;CSPG4;CHST14
41,GO_Biological_Process_2021,morphogenesis of a polarized epithelium (GO:0001738),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,AHI1;LAMA5;CELSR1;ACTG1
42,GO_Biological_Process_2021,positive regulation of protein maturation (GO:1903319),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,ASTL;TFR2;ANGPTL8;SOX4
43,GO_Biological_Process_2021,protein localization to synapse (GO:0035418),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,NLGN2;ZDHHC12;NRXN2;SHANK1
44,GO_Biological_Process_2021,regulation of alcohol biosynthetic process (GO:1902930),4/12,0.0566915325179921,0.9999954461663232,0,0,3.413077525450274,9.795977623788753,SEC14L2;ABCA2;SREBF1;CLCN2
45,GO_Biological_Process_2021,sarcomere organization (GO:0045214),7/28,0.0581244272862765,0.9999954461663232,0,0,2.276362210897687,6.476635805880152,KRT19;MYH3;TNNT1;TNNT2;CAPN3;MYLK3;MYPN
46,GO_Biological_Process_2021,inorganic cation transmembrane transport (GO:0098662),44/274,0.0650412128448912,0.9999954461663232,0,0,1.3097575317353256,3.579219156462992,KCNG1;HCN4;KCNK6;KCNK7;KCNC3;HVCN1;KCNC4;KCNA2;ATP2C1;PKD1;SLC6A3;SLC8A2;CACNA1G;TRPM1;ATP6V0A4;TRPM8;TRPM5;SCN1B;SLC39A4;ASIC1;KCNJ4;KCNH3;SLC6A19;KCNH4;TRPC5;KCNJ10;SLC30A3;KCNJ12;SLC11A1;SLC6A12;TRPV1;OTOP2;TMEM175;ATP4A;SLC9A3;SLC6A9;SCNN1D;KCNS2;KCNQ3;SCN4B;RHCE;HCN2;SCN2B;KCNK4
47,GO_Biological_Process_2021,embryonic heart tube development (GO:0035050),5/18,0.0700394136234138,0.9999954461663232,0,0,2.6257193648498,6.980992575284102,SOX18;HES1;MEGF8;NKX2-5;TBX2
48,GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),5/18,0.0700394136234138,0.9999954461663232,0,0,2.6257193648498,6.980992575284102,RET;ADAM9;PIEZO1;RAC3;SKAP1
49,GO_Biological_Process_2021,negative regulation of supramolecular fiber organization (GO:1902904),14/72,0.0703415581434374,0.9999954461663232,0,0,1.6494252873563218,4.3782221130308425,APC2;HSPA8;PRKCD;DYRK1A;KATNB1;CYRIB;CAMSAP2;CAMSAP3;TAOK1;PFDN2;ARHGEF2;MAPRE1;SHANK3;SHANK1
50,GO_Biological_Process_2021,polyol metabolic process (GO:0019751),10/47,0.0703514239072722,0.9999954461663232,0,0,1.8461750604607747,4.900214317898808,MIOX;ISYNA1;PLCB3;IMPA1;PPIP5K2;INPP5D;PLD4;PLCH2;PLCB2;IP6K3
51,GO_Biological_Process_2021,elastic fiber assembly (GO:0048251),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,EFEMP2;TNXB;MYH11
52,GO_Biological_Process_2021,establishment of Golgi localization (GO:0051683),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,ARHGAP21;RIPOR1;YWHAZ
53,GO_Biological_Process_2021,myeloid leukocyte mediated immunity (GO:0002444),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,KMT2E;ACE;CARD9
54,GO_Biological_Process_2021,negative regulation of nitrogen compound metabolic process (GO:0051172),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,ABCA2;LILRB2;ACMSD
55,GO_Biological_Process_2021,regulation of Golgi to plasma membrane protein transport (GO:0042996),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,PKDCC;ACSL3;ATP2C1
56,GO_Biological_Process_2021,regulation of potassium ion import (GO:1903286),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,WNK2;WNK4;ATP1B2
57,GO_Biological_Process_2021,regulation of proton transport (GO:0010155),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,ANTKMT;PPIF;ATPSCKMT
58,GO_Biological_Process_2021,vascular associated smooth muscle cell differentiation (GO:0035886),3/8,0.071271159082732,0.9999954461663232,0,0,4.0947945205479455,10.81543144772998,EFEMP2;RAMP2;HES1
59,GO_Biological_Process_2021,cellular potassium ion homeostasis (GO:0030007),4/13,0.0738618545042847,0.9999954461663232,0,0,3.033672670321065,7.904412405683897,ATP4B;ATP4A;KCNMA1;ATP1B2
60,GO_Biological_Process_2021,dermatan sulfate metabolic process (GO:0030205),4/13,0.0738618545042847,0.9999954461663232,0,0,3.033672670321065,7.904412405683897,BCAN;NCAN;CSPG4;CHST14
61,GO_Biological_Process_2021,embryonic appendage morphogenesis (GO:0035113),4/13,0.0738618545042847,0.9999954461663232,0,0,3.033672670321065,7.904412405683897,MBNL1;MYH3;MEGF8;LRP6
62,GO_Biological_Process_2021,sodium ion export across plasma membrane (GO:0036376),4/13,0.0738618545042847,0.9999954461663232,0,0,3.033672670321065,7.904412405683897,ATP4B;ATP4A;FXYD2;ATP1B2
63,GO_Biological_Process_2021,negative regulation of protein depolymerization (GO:1901880),6/24,0.0768158096045606,0.9999954461663232,0,0,2.2758620689655173,5.840646799378527,APC2;CAMSAP3;TAOK1;KATNB1;ARHGEF2;CAMSAP2
64,GO_Biological_Process_2021,inositol phosphate metabolic process (GO:0043647),10/48,0.0791407136156159,0.9999954461663232,0,0,1.7974882260596543,4.5593789021929645,MIOX;ISYNA1;PLCB3;IMPA1;PPIP5K2;INPP5D;PLD4;PLCH2;PLCB2;IP6K3
65,GO_Biological_Process_2021,regulation of protein metabolic process (GO:0051246),10/48,0.0791407136156159,0.9999954461663232,0,0,1.7974882260596543,4.5593789021929645,MAPK8;ACE;ROCK2;WFS1;ANGPTL8;LTBP4;SPOP;SPOPL;ABCA7;LILRB2
66,GO_Biological_Process_2021,morphogenesis of an epithelium (GO:0002009),7/30,0.0799150889859445,0.9999954461663232,0,0,2.0781790602150902,5.251123305438078,LAMA5;AHI1;KRT16;KLK14;VCL;ACTG1;LRP6
67,GO_Biological_Process_2021,potassium ion import across plasma membrane (GO:1990573),9/42,0.0804121129501429,0.9999954461663232,0,0,1.8626555868611576,4.6949918942400055,HCN4;KCNJ4;ATP4B;ATP4A;KCNJ10;KCNJ12;FXYD2;ATP1B2;HCN2
68,GO_Biological_Process_2021,cation transport (GO:0006812),29/174,0.0807753686874345,0.9999954461663232,0,0,1.36789244760775,3.441731210808449,KCNG1;HCN4;KCNK6;KCNK7;SLC47A1;KCNC4;KCNA2;SLC5A10;SLC6A3;SLC8A2;TRPM1;PANX2;PIEZO1;TRPM8;TRPM5;ASIC1;KCNJ4;KCNH3;KCNH4;KCNJ10;KCNJ12;GRIN1;SCNN1D;SLC6A9;KCNS2;KCNMA1;SLC29A4;SCN4B;KCNK4
