,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Molecular_Function_2021,alkaline phosphatase activity (GO:0004035),5/6,0.0076461059195278,0.9999958998929688,0,0,12.996399639963997,63.33871771501383,ALPP;CILP;ALPI;CILP2;ALPG
1,GO_Molecular_Function_2021,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)",4/6,0.0543302935297919,0.9999958998929688,0,0,5.197264218862491,15.137932804990935,ST6GALNAC1;ST6GALNAC2;ST6GALNAC4;ST6GALNAC5
2,GO_Molecular_Function_2021,G protein-coupled opioid receptor activity (GO:0004985),4/6,0.0543302935297919,0.9999958998929688,0,0,5.197264218862491,15.137932804990935,NPBWR1;NPBWR2;OPRL1;OPRM1
3,GO_Molecular_Function_2021,ciliary neurotrophic factor receptor binding (GO:0005127),5/9,0.0740493027416982,0.9999958998929688,0,0,3.248424842484249,8.455728328609412,CNTF;OSMR;PRLR;CRLF1;CRLF2
4,GO_Molecular_Function_2021,glutamate-gated calcium ion channel activity (GO:0022849),3/5,0.1351926533048312,0.9999958998929688,0,0,3.897246715853878,7.7986029081029,GRIN2C;GRIN1;GRIN2D
5,GO_Molecular_Function_2021,voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006),3/5,0.1351926533048312,0.9999958998929688,0,0,3.897246715853878,7.7986029081029,SCN4B;SCN1B;SCN2B
6,GO_Molecular_Function_2021,arginine binding (GO:0034618),4/8,0.1560796827678288,0.9999958998929688,0,0,2.5982721382289418,4.826001088651013,NOS2;CASTOR2;NOS3;TM4SF5
7,GO_Molecular_Function_2021,ciliary neurotrophic factor receptor activity (GO:0004897),4/8,0.1560796827678288,0.9999958998929688,0,0,2.5982721382289418,4.826001088651013,CNTFR;OSMR;PRLR;CRLF2
8,GO_Molecular_Function_2021,NMDA glutamate receptor activity (GO:0004972),4/8,0.1560796827678288,0.9999958998929688,0,0,2.5982721382289418,4.826001088651013,GRIN3B;GRIN2C;GRIN1;GRIN2D
9,GO_Molecular_Function_2021,intracellular cyclic nucleotide activated cation channel activity (GO:0005221),5/11,0.164474895448714,0.9999958998929688,0,0,2.1653165316531653,3.9083905618700823,HCN4;CNGA2;KCNA10;HCN2;CNGB1
10,GO_Molecular_Function_2021,tau-protein kinase activity (GO:0050321),8/20,0.1653815234173704,0.9999958998929688,0,0,1.7324687800192122,3.117577935390613,BRSK2;ROCK2;TAOK1;DYRK1A;SIK3;MARK3;TTBK1;TTBK2
11,GO_Molecular_Function_2021,neuropeptide binding (GO:0042923),8/21,0.2054480464933164,0.9999958998929688,0,0,1.5990911106184882,2.5306609735215364,NPBWR1;NPBWR2;OPRL1;NMUR1;OPRM1;SSTR2;MCHR1;SORL1
12,GO_Molecular_Function_2021,collagen receptor activity (GO:0038064),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,ITGA11;DDR2;OSCAR
13,GO_Molecular_Function_2021,dehydroascorbic acid transmembrane transporter activity (GO:0033300),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,SLC2A10;SLC23A1;SLC2A2
14,GO_Molecular_Function_2021,leukemia inhibitory factor receptor activity (GO:0004923),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,OSMR;PRLR;CRLF2
15,GO_Molecular_Function_2021,oncostatin-M receptor activity (GO:0004924),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,OSMR;PRLR;CRLF2
16,GO_Molecular_Function_2021,proton channel activity (GO:0015252),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,HVCN1;OTOP2;OTOP3
17,GO_Molecular_Function_2021,uridylyltransferase activity (GO:0070569),3/6,0.2160550255661208,0.9999958998929688,0,0,2.597984524023754,3.980689448003337,TUT7;UAP1L1;UAP1
18,GO_Molecular_Function_2021,guanosine-diphosphatase activity (GO:0004382),4/9,0.2217039937313047,0.9999958998929688,0,0,2.078473722102232,3.131038065100937,ENTPD2;ENTPD4;ENTPD7;ENTPD8
19,GO_Molecular_Function_2021,intracellular cAMP-activated cation channel activity (GO:0005222),4/9,0.2217039937313047,0.9999958998929688,0,0,2.078473722102232,3.131038065100937,HCN4;CNGA2;HCN2;CNGB1
20,GO_Molecular_Function_2021,uridine-diphosphatase activity (GO:0045134),4/9,0.2217039937313047,0.9999958998929688,0,0,2.078473722102232,3.131038065100937,ENTPD2;ENTPD4;ENTPD7;ENTPD8
21,GO_Molecular_Function_2021,leak channel activity (GO:0022840),7/19,0.2590865944529381,0.9999958998929688,0,0,1.5156371931088302,2.0470088799512567,KCNK6;KCNK7;RHAG;KCNK17;TMEM175;KCNK3;KCNK4
22,GO_Molecular_Function_2021,ligand-gated calcium channel activity (GO:0099604),7/19,0.2590865944529381,0.9999958998929688,0,0,1.5156371931088302,2.0470088799512567,RYR1;TRPV1;TRPM8;GRIN2C;TRPM5;GRIN1;GRIN2D
23,GO_Molecular_Function_2021,potassium ion leak channel activity (GO:0022841),6/16,0.2698979687263406,0.9999958998929688,0,0,1.5588764854159165,2.0416781248854696,KCNK6;KCNK7;KCNK17;TMEM175;KCNK3;KCNK4
24,GO_Molecular_Function_2021,nucleoside-diphosphatase activity (GO:0017110),5/13,0.2812185500184735,0.9999958998929688,0,0,1.623762376237624,2.0599425468822568,ENTPD2;ENTPD4;ENTPD7;ENTPD8;SLC25A42
25,GO_Molecular_Function_2021,phosphatidate phosphatase activity (GO:0008195),5/13,0.2812185500184735,0.9999958998929688,0,0,1.623762376237624,2.0599425468822568,PLPP4;PLPP3;LPIN2;PLPP2;LPIN3
