,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Molecular_Function_2021,alkaline phosphatase activity (GO:0004035),4/6,0.0032306327669444,0.9999955113242016,0,0,13.65700861393892,78.32399951213492,ALPP;CILP;ALPI;ALPG
1,GO_Molecular_Function_2021,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)",4/6,0.0032306327669444,0.9999955113242016,0,0,13.65700861393892,78.32399951213492,ST6GALNAC1;ST6GALNAC2;ST6GALNAC4;ST6GALNAC5
2,GO_Molecular_Function_2021,voltage-gated cation channel activity (GO:0022843),21/97,0.0101488613270422,0.9999955113242016,0,0,1.8914071738273552,8.68230369651841,KCNG1;RYR1;CATSPER1;HCN4;KCNH3;KCNH4;HVCN1;KCNC3;KCNC4;KCNA2;CACNA2D2;GRIN2C;TMC2;GRIN1;CACNG6;GRIN3B;CACNG8;KCNS2;KCNMA1;KCNQ3;HCN2
3,GO_Molecular_Function_2021,voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006),3/5,0.0170997511593596,0.9999955113242016,0,0,10.238747553816047,41.65830378789855,SCN4B;SCN1B;SCN2B
4,GO_Molecular_Function_2021,cation channel activity (GO:0005261),20/98,0.0221647588960055,0.9999955113242016,0,0,1.7542583500030309,6.6824115818740655,KCNG1;RYR1;KCNK7;TRPC5;ANXA2;HVCN1;KCNC4;KCNA2;TRPV1;OTOP2;PKD1;TMEM175;GRIN1;TRPM1;GRIN3B;P2RX1;PIEZO1;TRPM8;TRPM5;KCNK4
5,GO_Molecular_Function_2021,ligand-gated cation channel activity (GO:0099094),17/80,0.0230670170951882,0.9999955113242016,0,0,1.8455613650418845,6.956569523939359,KCNJ4;KCNK6;CHRNA3;CHRNA2;KCNJ10;CHRNA4;KCNJ12;HTR3E;GRIK1;GRIN2C;GRIN1;GRIN3B;SCNN1D;P2RX1;TRPM8;TRPM5;ASIC1
6,GO_Molecular_Function_2021,ligand-gated calcium channel activity (GO:0099604),6/19,0.0268966865600091,0.9999955113242016,0,0,3.152097902097902,11.397204849008208,RYR1;TRPV1;TRPM8;GRIN2C;TRPM5;GRIN1
7,GO_Molecular_Function_2021,sphingosine N-acyltransferase activity (GO:0050291),3/7,0.049114177178478,0.9999955113242016,0,0,5.118786692759295,15.426014198306618,CERS4;TLCD3B;CERS1
8,GO_Molecular_Function_2021,voltage-gated sodium channel activity (GO:0005248),6/22,0.053039616100728,0.9999955113242016,0,0,2.560638714733542,7.519869121776302,HCN4;SCN4B;HCN2;SCN1B;CACNA1G;SCN2B
9,GO_Molecular_Function_2021,voltage-gated potassium channel activity (GO:0005249),16/82,0.0543033889878402,0.9999955113242016,0,0,1.657106072527001,4.827429446440944,KCNG1;HCN4;KCNJ4;KCNK6;KCNH3;KCNH4;KCNJ10;KCNJ12;KCNC3;KCNC4;KCNA2;KCNT1;KCNS2;KCNMA1;KCNQ3;HCN2
