## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/alignment/InputSES-V5ChIP-Seq_S2.sorted.bam] OUTPUT=results/alignment/InputSES-V5ChIP-Seq_S2.dedup.bam METRICS_FILE=results/alignment/InputSES-V5ChIP-Seq_S2.dedup.metrics.txt REMOVE_DUPLICATES=true VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 04 18:00:59 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	1220407	22542146	0	0	234471	1650402	97457	0.076348	154625187

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.004033	19360837	0	19442462
2.0	1.871862	1420588	94754	1352829
3.0	2.621964	101985	1270	89839
4.0	3.270309	7607	46	6102
5.0	3.830702	635	5	445
6.0	4.315073	73	1	53
7.0	4.733736	16	0	11
8.0	5.095605	2	0	3
9.0	5.408383	1	0	0
10.0	5.678731	0	0	0
11.0	5.912404	0	0	0
12.0	6.114377	0	0	0
13.0	6.288952	0	0	0
14.0	6.439844	0	0	0
15.0	6.570267	0	0	0
16.0	6.682997	0	0	0
17.0	6.780434	0	0	0
18.0	6.864653	0	0	0
19.0	6.937447	0	0	0
20.0	7.000367	0	0	0
21.0	7.05475	0	0	0
22.0	7.101757	0	0	0
23.0	7.142386	0	0	0
24.0	7.177504	0	0	0
25.0	7.207858	0	0	0
26.0	7.234094	0	0	0
27.0	7.256771	0	0	0
28.0	7.276372	0	0	0
29.0	7.293313	0	0	0
30.0	7.307957	0	0	0
31.0	7.320614	0	0	0
32.0	7.331554	0	0	0
33.0	7.34101	0	0	0
34.0	7.349183	0	0	0
35.0	7.356247	0	0	0
36.0	7.362353	0	0	0
37.0	7.367631	0	0	0
38.0	7.372193	0	0	0
39.0	7.376136	0	0	0
40.0	7.379544	0	0	0
41.0	7.382489	0	0	0
42.0	7.385035	0	0	0
43.0	7.387236	0	0	0
44.0	7.389138	0	0	0
45.0	7.390782	0	0	0
46.0	7.392203	0	0	0
47.0	7.393432	0	0	0
48.0	7.394493	0	0	0
49.0	7.395411	0	0	0
50.0	7.396204	0	0	0
51.0	7.39689	0	0	0
52.0	7.397482	0	0	0
53.0	7.397995	0	0	0
54.0	7.398437	0	0	0
55.0	7.39882	0	0	0
56.0	7.399151	0	0	0
57.0	7.399437	0	0	0
58.0	7.399684	0	0	0
59.0	7.399897	0	0	0
60.0	7.400082	0	0	0
61.0	7.400241	0	0	0
62.0	7.400379	0	0	0
63.0	7.400498	0	0	0
64.0	7.400602	0	0	0
65.0	7.400691	0	0	0
66.0	7.400768	0	0	0
67.0	7.400834	0	0	0
68.0	7.400892	0	0	0
69.0	7.400941	0	0	0
70.0	7.400984	0	0	0
71.0	7.401021	0	0	0
72.0	7.401053	0	0	0
73.0	7.401081	0	0	0
74.0	7.401105	0	0	0
75.0	7.401126	0	0	0
76.0	7.401144	0	0	0
77.0	7.401159	0	0	0
78.0	7.401173	0	0	0
79.0	7.401184	0	0	0
80.0	7.401194	0	0	0
81.0	7.401203	0	0	0
82.0	7.40121	0	0	0
83.0	7.401217	0	0	0
84.0	7.401222	0	0	0
85.0	7.401227	0	0	0
86.0	7.401231	0	0	0
87.0	7.401235	0	0	0
88.0	7.401238	0	0	0
89.0	7.401241	0	0	0
90.0	7.401243	0	0	0
91.0	7.401245	0	0	0
92.0	7.401247	0	0	0
93.0	7.401248	0	0	0
94.0	7.40125	0	0	0
95.0	7.401251	0	0	0
96.0	7.401252	0	0	0
97.0	7.401253	0	0	0
98.0	7.401253	0	0	0
99.0	7.401254	0	0	0
100.0	7.401255	0	0	0

