Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	138/380	2.821330e-11	1.108783e-08	0	0	2.101895e+00	5.105762e+01	SPON1;TPSB2;COL16A1;SERPINE2;F13A1;CLU;LOXL1;ICAM1;LOXL2;COMP;EFEMP2;TNN;HMCN2;TGM2;COL27A1;COL23A1;FIBCD1;SERPINF2;P3H2;ADAM11;P3H1;PCOLCE;HSPG2;BCAM;SLPI;COL4A2;COL4A4;COL8A2;SERPING1;PRTN3;S100A4;S100A9;S100A8;FLG;SEMA7A;COL13A1;PDGFB;HTRA1;LTBP4;FBLN1;LTBP2;AEBP1;FBLN2;NID2;ADAMTS10;FBLN5;SERPINH1;APOE;ELANE;S100A10;AMBP;RARRES2;PRG2;SSC5D;L1CAM;HRNR;CXCL12;COL5A1;CILP;COL5A3;COL20A1;COL9A3;CSPG4;COL9A2;TGFBI;FGFR2;COL18A1;SERPINA1;TINAGL1;LAMC3;ELN;LAMC2;SERPINA5;SHH;ADAMTSL4;MDK;MMP28;ANXA6;CTSH;TIMP3;ANXA8;EMILIN1;CTSF;SOST;FGFBP3;TPSAB1;CTSD;ADAMTS9;CTSB;SBSPON;EGFL7;COL25A1;MMP2;BGN;APOA4;F3;MMP9;F7;COL6A2;COL6A1;MMRN2;MATN1;VWA1;CDH13;COL6A3;VWA2;ANGPTL4;CRELD1;ZP3;MATN3;MATN2;LRRC15;LAMA5;COL15A1;TNXB;LAMA1;LAMA3;NTN5;PRELP;ITIH1;THSD4;NTN3;THBS3;ACAN;CLEC3B;MUC2;GPC1;ANGPT4;COL26A1;LAMB3;GDF15;F12;PODN;KAZALD1;COL3A1;FRAS1;COL7A1;AGRN
GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	391/1454	4.406513e-07	8.658798e-05	0	0	1.366214e+00	1.999456e+01	CNTFR;RXFP4;SLC4A1;CLDN1;HTR6;GJA3;GJA5;CMKLR1;CXADR;CEL;CLDN4;BCAM;CLDN3;ADCY9;TYRO3;ORAI1;HPN;CLCNKB;CLCNKA;GRIN2A;GALR2;NPBWR2;FLRT1;ST3GAL5;PROM1;PROM2;JAG2;GPR17;NGFR;ST14;GRIN2C;GP6;GRIN2B;GP5;MYMK;SLC16A14;GRIN2D;SLC16A13;MYMX;GJB4;FXYD3;FXYD2;RET;PIGR;KCNC3;KCNC4;GPR20;PTH1R;LRRC32;SLC6A1;ABCC11;SLC6A2;ASGR1;FCRLB;MMP24;C1QTNF1;KCND1;TPSG1;KCND3;FCRL6;IFNGR2;ROM1;TACR2;SLC39A14;MMP14;GPRC5A;SLC7A7;SLC7A8;SLCO4A1;GPRC5C;HBEGF;PLPPR2;PLPPR3;PTAFR;KCNA7;ADCY7;ADCY5;CHRND;GPR151;HAS1;IL12RB1;IL12RB2;GOLM1;KCNB1;ECEL1;LAPTM5;GPR4;GPR3;SLCO3A1;ADGRL1;LGR6;ADGRL3;SLC28A3;KCNG2;CSF3R;GPR68;CHRM4;NCF4;TNF;SLC8A1;SLC8A2;MAEA;SLCO2B1;ADORA1;SLC16A8;SLC39A8;PLXNC1;SLC16A2;SLC16A3;SLC39A4;SLC16A5;KCNH2;SEMA6B;KCNH3;KCNH4;KCNH6;SEMA6D;ATP11A;MAG;OBSCN;LTB4R2;SLCO2A1;ADAM8;ROR2;TRABD2B;RHCE;TRABD2A;RTN4R;CSF1R;SEMA7A;SLC26A2;NOTCH4;GPR88;ITPR3;SLC9A1;CLCA2;PLXNA1;SLC38A3;SLC38A5;PLXNA4;KCNF1;SLC14A1;ATP8B1;TNFRSF9;HTR1D;NOXA1;CSPG5;PLXNB2;CSPG4;SLC26A6;KCNK5;KCNK6;FLT1;GAL3ST1;FLT4;ADRA1B;TSPAN11;TSPAN10;SPN;SLC13A2;SLC13A4;COL25A1;AVPR2;HTR3A;KCNAB2;KCNAB3;ADRA2B;TNFRSF1A;PECAM1;TNFRSF25;TNFRSF21;SLC24A4;LRP1;SEMA3G;SEMA3F;IL2RG;TSPAN32;P2RY8;P2RY6;P2RY2;BSND;PCDH1;KCNJ4;NTRK1;SLC12A3;SEMA4A;KCNIP1;KCNJ11;SEMA4D;NTRK3;PCDH7;TIE1;KCNIP3;SEMA4B;KCNJ14;TSPAN16;P2RX7;TSPAN15;P2RX6;TSPAN13;P2RX3;TSPAN18;P2RX1;IL2RB;KCNK3;EPHB6;OXTR;VIPR1;NPFFR1;VIPR2;ICAM2;AQP6;ICAM5;ICAM1;IL27RA;AQP1;VSIG2;EPHB2;EPHB1;EPHB4;SCN1B;IL1R1;SLC11A1;KCNK15;SLC6A12;KCNK16;SLC6A11;KCNK17;ADGRB2;ADGRB1;KCNQ2;KCNQ4;EPHA1;PLPP3;PLPP2;EPHA2;ADCYAP1R1;EPHA10;SDC4;LPAR2;MST1R;SLC6A20;CD79B;TRPM2;TSPAN9;TSPAN4;KCNN1;RCE1;KCNN4;TRPM5;TSPAN1;CCR10;NTSR1;TNFSF15;LRRN4;PILRB;MARCO;SDC1;SLC22A7;CD22;SCN2B;CD320;ACVRL1;RYR1;PTPRU;RDH8;PTGDR2;GRIK4;SLC7A10;PTPRF;STAB1;FFAR2;FFAR1;CD34;CCR3;CCR2;FCER1G;AVPR1B;GP1BB;INSRR;IL17RB;AJAP1;ANO1;NCR3;B3GNT3;CD47;CD46;OPRD1;RAMP2;GUCY2D;SLC20A1;PTGER2;SLC43A1;KISS1R;GABRE;GABRD;DUOX2;GABRQ;GRIN1;XG;AXL;ESYT3;RAMP1;IL18R1;CD82;CD81;HFE;TMEM266;SIT1;CCRL2;PDGFRB;ABCG8;IL4R;SCARA5;SLC30A3;ATP1B2;TMEM130;PROCR;SCNN1D;SCNN1A;CD300C;CHRNA4;NPR2;SLC1A1;C5AR1;CSF2RB;ADRB2;FUT1;AGER;CACNA1H;CACNA1G;CACNA1I;EFNB1;ADGRG1;CALHM1;KCNV2;ASIC4;CALHM2;EFNB3;HRH2;PODXL;ADGRG5;ADGRG6;ASIC3;ASIC1;OPN4;CAV3;TRPV2;SLC52A1;TRPV3;CALHM3;TRPV4;FGFR4;FGFR2;FGFR1;GLP1R;ADGRE1;GRM4;ADGRE5;BDKRB2;BDKRB1;SCN5A;PTGIR;ABCC5;SSTR2;SSTR3;SSTR5;TGFBR3;CDHR1;CDHR2;SCN4A;CDH16;SCN4B;LTK;NPY4R;ATP1A3;ATP1A2;DLL1;CLCN1;MUC1;ERBB3;PRRG2;TAS1R3;MUC4;S1PR4;ATP2B3;ATP2B2;EPOR;CD4;CD6;HCN2
GO_Cellular_Component_2021	keratin filament (GO:0045095)	11/15	2.713016e-05	3.554051e-03	0	0	9.989627e+00	1.050396e+02	KRT71;KRT82;FAM83H;KRT18;KRT4;KRT3;FBF1;KRT14;EPPK1;KRT5;KRT84
GO_Cellular_Component_2021	intermediate filament (GO:0005882)	23/50	1.063246e-04	1.044639e-02	0	0	3.098507e+00	2.834829e+01	DSP;KRT71;FLG;KRT82;KRT4;KRT3;KRT2;FBF1;KRT8;KRT7;KRT5;KRT75;EVPL;PPL;KRT84;FAM83H;NCKIPSD;KRT18;KRT16;KRT14;PKP1;EPPK1;PLEC
GO_Cellular_Component_2021	NMDA selective glutamate receptor complex (GO:0017146)	7/8	1.429370e-04	1.123484e-02	0	0	2.540945e+01	2.249526e+02	GRIN2A;GRIN3B;PTK2B;GRIN2C;GRIN2B;GRIN1;GRIN2D
GO_Cellular_Component_2021	ionotropic glutamate receptor complex (GO:0008328)	15/32	1.310256e-03	8.582174e-02	0	0	3.205541e+00	2.127689e+01	GRIK4;GRIN2C;GRIN2B;SHISA8;GRIN1;GRIN2D;CACNG7;CACNG8;GRIN2A;GRIN3B;OLFM2;DLG4;PTK2B;CNIH2;CNIH3
GO_Cellular_Component_2021	anchored component of plasma membrane (GO:0046658)	19/46	2.051699e-03	1.151883e-01	0	0	2.557259e+00	1.582710e+01	RTN4R;NTNG1;RTBDN;NTNG2;PRNP;TREH;LYPD3;RTN4RL2;NOD2;EFNA5;RTN4RL1;CA4;GAS1;MELTF;CD24;PRND;FOLR1;MDGA1;GPIHBP1
GO_Cellular_Component_2021	intermediate filament cytoskeleton (GO:0045111)	29/84	4.406109e-03	2.164501e-01	0	0	1.917132e+00	1.039999e+01	FLG;KRT80;HOXA13;EVPL;PPL;ADCY5;NCKIPSD;DISC1;MDN1;DSP;CARMIL2;KRT4;KRT3;KRT2;KRT8;KRT7;KRT5;KRT75;MMP14;DES;KRT18;KRT17;KRT16;KRT14;PKP1;EPPK1;PHLDB2;S100A8;PLEC
GO_Cellular_Component_2021	endoplasmic reticulum lumen (GO:0005788)	80/285	5.808440e-03	2.536352e-01	0	0	1.422161e+00	7.321915e+00	COL18A1;SPON1;SERPINA1;COL16A1;CSF1;DBI;MSLN;CHRDL1;PRSS23;C4A;MYDGF;SHH;LIPC;STS;ADAMTSL4;QSOX1;TIMP1;COL27A1;IGFBP4;COL25A1;APLP2;IGFBP3;COL23A1;P3H2;P3H1;APOA4;PDIA6;GIP;F7;SELENOM;COL4A2;VGF;COL4A4;COL6A2;COL6A1;COL8A2;MXRA8;MZB1;SERPING1;VWA1;COL6A3;CASQ1;GAS6;MATN3;CES1;COL15A1;COL13A1;EBI3;PDGFB;PDGFA;C3;WNT6;ADAMTS13;SERPINH1;ARSI;APOE;APOL1;WNT4;COL26A1;GOLM1;WFS1;WNT7B;TMEM132A;WNT7A;GCG;BMP4;TSPAN15;BPIFB2;COL3A1;COL5A1;P4HA1;P4HA2;COL5A3;COL7A1;COL20A1;COL9A3;CALR;COL9A2;NOTUM;MELTF
GO_Cellular_Component_2021	elastic fiber (GO:0071953)	4/5	9.034173e-03	3.550430e-01	0	0	1.450960e+01	6.829295e+01	EFEMP2;ELN;FBLN1;FBLN5
